"","eta","lambda_obs","sigma0","rho","mu","nuC","pH","pU","pV","deltaC","deltaH","deltaU","deltaV","thetaH","epsilonC","epsilonH","LMH","LMU","LMV","LNH","LNU","LNV","ky","kc","cs","cd","cH","cU","cV","q0","qs","y_hobs","COST","LYG","ICER"
"1",0,0.166666666666667,0.13,0.13,0.054,53.3641297738677,0.06,0.002,0.013,0,0.3,0.25,0.3,0.11,0.11,0,6.79,15.2,28.8,6.79,15.2,28.8,0.03,0.03,0,900,522.81,803.93,1332.35,0.75,0.7,0.01,7199439.16362007,122.335493610274,58849.9621095693
"2",0.5,0.26,0.78,0.62,0.051,38.7320558283179,0.05,0.066,0.075,0,0.39,0.41,0.49,0.361,0.29,0.1,5.79,22.2,24.3,5.79,22.2,24.3,0.03,0,0,1800,522.81,653.93,1682.35,0.75,0.7,0.013,15235547.859708,292.908652908196,52014.6732042197
"3",0.7,0.184615384615385,0.01,0.58,0.054,80.5489233777186,0.065,0.032,0.058,0,0.45,0.27,0.47,0.7444,0.64,0.29,6.79,8.2,40.3,6.79,8.2,40.3,0.06,0,0,1550,572.81,1253.93,1232.35,0.75,0.75,0.012,13275424.6392853,149.625641375214,88724.2622138187
"4",0.3,0.2,0.15,0.86,0.047,86.1885215473809,0.06,0.033,0.087,0,0.1,0.43,0.14,0.6873,0.41,0.47,6.29,16.2,34.8,6.29,16.2,34.8,0,0.03,0,1150,372.81,703.93,1332.35,0.85,0.65,0.012,9332447.91890564,819.435271156146,11388.8774957642
"5",0.1,0.2,0.8,0.64,0.055,79.3622794983957,0.065,0.013,0.004,0,0.26,0.24,0.14,0.15,0.15,0,6.29,24.2,38.8,6.29,24.2,38.8,0.06,0.03,0,1600,572.81,1103.93,1632.35,0.9,0.7,0.013,12897674.1066595,554.816822664543,23246.7250086571
"6",0.7,0.142857142857143,0.82,0.48,0.046,72.5595824625392,0.07,0.081,0.014,0,0.29,0.45,0.15,0.8304,0.68,0.47,6.29,21.2,32.8,6.29,21.2,32.8,0,0.06,0,1250,522.81,1053.93,1282.35,0.9,0.8,0.01,8870759.40182406,207.716034534295,42706.1850170235
"7",0.5,0.166666666666667,0.05,0.12,0.053,91.8485914249913,0.06,0.093,0.031,0,0.39,0.35,0.25,0.3808,0.28,0.14,6.29,9.7,29.8,6.29,9.7,29.8,0,0.03,0,1800,522.81,1053.93,1282.35,0.85,0.7,0.01,14406704.2605691,79.5113694052461,181190.493489584
"8",0.6,0.272727272727273,0.47,0.5,0.05,98.7768277679151,0.055,0.041,0.07,0,0.14,0.47,0.39,0.448,0.31,0.2,6.29,11.2,28.3,6.29,11.2,28.3,0,0.03,0,2050,572.81,953.93,1032.35,0.9,0.7,0.015,16471155.8144238,253.755927152917,64909.4427043593
"9",0,0.171428571428571,0.83,0.8,0.051,41.1339167935617,0.07,0.069,0.018,0,0.15,0.18,0.29,0.67,0.45,0.4,6.29,18.7,29.3,6.29,18.7,29.3,0.03,0.06,0,650,472.81,753.93,1932.35,0.8,0.75,0.012,4968436.34801812,659.59224464353,7532.58757719819
"10",0.6,0.272727272727273,0.22,0.07,0.051,59.7558889595473,0.055,0.01,0.096,0,0.22,0.17,0.13,0.4708,0.37,0.16,5.79,19.7,24.3,5.79,19.7,24.3,0,0.06,0,1700,522.81,853.93,1082.35,0.8,0.8,0.015,12650710.9463584,33.9792142934439,372307.341691514
"11",0.8,0.15,0.89,0.47,0.049,51.4922143726547,0.06,0.012,0.001,0,0.47,0.42,0.31,0.6166,0.29,0.46,6.29,11.2,28.3,6.29,11.2,28.3,0.03,0,0,850,622.81,1303.93,1882.35,0.85,0.75,0.009,6633852.92485449,211.924836460528,31302.8573509838
"12",1,0.2,0.81,0.81,0.048,110.732306473771,0.05,0.092,0.091,0,0.11,0.21,0.49,0.874,0.82,0.3,6.79,13.7,20.3,6.79,13.7,20.3,0.06,0,0,850,572.81,1103.93,982.35,0.9,0.65,0.01,6504604.04901234,43.293156902429,150245.547204422
"13",0.2,0.254545454545455,0.65,0.57,0.049,88.8509869666471,0.055,0.053,0.088,0,0.23,0.13,0.4,0.5464,0.19,0.44,6.79,8.7,40.3,6.79,8.7,40.3,0.03,0.06,0,2000,572.81,653.93,2082.35,0.9,0.8,0.014,14945303.609737,351.412252113814,42529.2616288648
"14",0.1,0.327272727272727,0.6,0.61,0.05,64.6958656422028,0.055,0.073,0.062,0,0.14,0.28,0.15,0.55,0.55,0,6.29,11.2,30.8,6.29,11.2,30.8,0.03,0,0,850,522.81,1103.93,2032.35,0.95,0.65,0.018,7339070.30617112,766.855814579128,9570.33925627728
"15",0.5,0.363636363636364,0.57,0.73,0.054,38.6977614451963,0.055,0.038,0.057,0,0.46,0.4,0.32,0.6642,0.54,0.27,6.29,9.2,19.8,6.29,9.2,19.8,0,0.06,0,800,672.81,1103.93,1682.35,0.95,0.85,0.02,5593729.45832433,304.799117613528,18352.1838977793
"16",0.2,0.38,0.82,0.18,0.05,51.4196253461723,0.05,0.04,0.032,0,0.24,0.14,0.14,0.4014,0.18,0.27,5.79,8.2,30.3,5.79,8.2,30.3,0.03,0.03,0,850,522.81,953.93,1432.35,0.9,0.7,0.019,6719548.98196602,171.554457211728,39168.6062325557
"17",0.3,0.18,0.19,0.66,0.055,49.5351131895372,0.05,0.098,0.048,0,0.14,0.49,0.33,0.7426,0.61,0.34,6.29,14.7,35.8,6.29,14.7,35.8,0.03,0.06,0,1950,472.81,953.93,1832.35,0.8,0.8,0.009,14427739.8314962,314.332352780095,45899.633632653
"18",0.4,0.254545454545455,0.48,0.87,0.051,62.3043733573764,0.055,0.066,0.027,0,0.28,0.43,0.27,0.7876,0.64,0.41,6.29,17.2,35.8,6.29,17.2,35.8,0,0.03,0,2300,522.81,1103.93,1832.35,0.85,0.8,0.014,18376400.9166398,429.032873788655,42832.1511924333
"19",0.6,0.184615384615385,0.18,0.68,0.053,36.2239111335677,0.065,0.086,0.019,0,0.19,0.22,0.3,0.5212,0.24,0.37,6.79,7.7,28.8,6.79,7.7,28.8,0,0.03,0,800,422.81,1053.93,1482.35,0.8,0.7,0.012,6357102.62611528,301.15832810196,21108.838882792
"20",0.7,0.2,0.29,0.3,0.051,51.9172787880887,0.055,0.054,0.015,0,0.15,0.31,0.21,0.874,0.86,0.1,6.29,11.2,25.3,6.29,11.2,25.3,0,0.03,0,1200,522.81,1103.93,1932.35,0.75,0.75,0.011,9554046.15454064,90.2424457923939,105870.868975782
"21",0.3,0.257142857142857,0.31,0.11,0.048,67.2956605943737,0.07,0.019,0.091,0,0.32,0.27,0.46,0.7184,0.68,0.12,5.79,18.2,34.3,5.79,18.2,34.3,0.03,0.03,0,750,622.81,703.93,2082.35,0.9,0.8,0.018,5884232.22524968,92.5725800801388,63563.4463267177
"22",0.1,0.254545454545455,0.77,0.73,0.047,53.4110537257914,0.055,0.047,0.045,0,0.17,0.3,0.31,0.909,0.86,0.35,6.29,23.2,23.3,6.29,23.2,23.3,0.06,0.06,0,1950,422.81,903.93,1982.35,0.75,0.65,0.014,14613205.1244332,688.582579380918,21222.1533945448
"23",0.6,0.327272727272727,0.47,0.21,0.046,43.9890026835404,0.055,0.081,0.022,0,0.41,0.43,0.46,0.6724,0.48,0.37,6.29,15.2,22.8,6.29,15.2,22.8,0.03,0.03,0,1850,372.81,803.93,2082.35,1,0.85,0.018,14845812.5148239,119.161886678475,124585.242216592
"24",0.1,0.228571428571429,0.67,0.26,0.048,86.4826829890197,0.07,0.08,0.009,0,0.13,0.48,0.38,0.8574,0.77,0.38,5.79,13.2,33.3,5.79,13.2,33.3,0,0.03,0,2400,572.81,1203.93,1732.35,0.95,0.75,0.016,19343301.9615532,270.776807319516,71436.3322067244
"25",0.3,0.218181818181818,0.23,0,0.053,39.0448357985332,0.055,0.031,0.064,0,0.35,0.4,0.43,0.3232,0.28,0.06,6.29,12.2,19.8,6.29,12.2,19.8,0.03,0.06,0,1450,572.81,903.93,1932.35,0.75,0.7,0.012,10734766.6218898,8.27325268913273,1297526.74374257
"26",0.9,0.233333333333333,0.8,0.49,0.049,79.4989404251864,0.06,0.033,0.034,0,0.42,0.36,0.19,0.456,0.15,0.36,6.79,16.7,38.3,6.79,16.7,38.3,0,0.03,0,500,422.81,753.93,1682.35,0.75,0.8,0.014,3602931.58858277,116.715006127476,30869.4803532604
"27",0.7,0.276923076923077,0.86,0.35,0.051,57.4258994938532,0.065,0.019,0.064,0,0.21,0.41,0.32,0.7228,0.56,0.37,6.29,14.7,40.3,6.29,14.7,40.3,0.06,0.06,0,2200,622.81,1253.93,1732.35,0.8,0.7,0.018,15358230.5801523,179.996904398597,85324.9706236168
"28",0.6,0.169230769230769,0.17,0.57,0.052,79.4989404251864,0.065,0.018,0.039,0,0.42,0.5,0.25,0.7095,0.65,0.17,6.29,11.7,19.3,6.29,11.7,19.3,0,0.03,0,1600,622.81,903.93,1932.35,0.9,0.75,0.011,12780135.5765934,260.40897734488,49077.1697154957
"29",0.8,0.185714285714286,0.51,0.65,0.05,104.731790090898,0.07,0.045,0.007,0,0.16,0.11,0.36,0.835,0.78,0.25,5.79,10.2,22.8,5.79,10.2,22.8,0.03,0.03,0,900,572.81,603.93,1882.35,0.75,0.8,0.013,7044548.64791812,103.153687828803,68291.7770192521
"30",0.3,0.169230769230769,0.51,0.85,0.048,32.3456049590656,0.065,0.056,0.095,0,0.19,0.4,0.33,0.6872,0.54,0.32,6.29,10.7,19.3,6.29,10.7,19.3,0.06,0.03,0,1850,422.81,753.93,1032.35,0.95,0.75,0.011,14999339.0478456,563.796589117974,26604.1677749615
"31",0.5,0.242857142857143,0.79,0.02,0.054,59.3441894225961,0.07,0.097,0.079,0,0.43,0.48,0.38,0.8321,0.77,0.27,6.79,18.7,21.8,6.79,18.7,21.8,0.03,0.03,0,1250,622.81,653.93,1182.35,1,0.65,0.017,9206671.8467558,146.374425687906,62898.0903152162
"32",0.5,0.34,0.01,0.34,0.049,82.0001566016098,0.05,0.04,0.088,0,0.2,0.39,0.16,0.9136,0.84,0.46,5.79,13.7,23.8,5.79,13.7,23.8,0,0.03,0,1200,572.81,853.93,2082.35,1,0.8,0.017,9551344.49072232,184.593292750165,51742.6410701142
"33",0.7,0.283333333333333,0.32,0.22,0.055,72.2781283459417,0.06,0.003,0.095,0,0.29,0.44,0.39,0.6955,0.65,0.13,6.29,22.7,40.3,6.29,22.7,40.3,0.03,0,0,650,472.81,1253.93,1482.35,0.95,0.7,0.017,5408702.18570346,114.244823291472,47343.0833001883
"34",0.7,0.233333333333333,0.64,0.04,0.049,54.2222856945803,0.06,0.086,0.085,0,0.36,0.27,0.19,0.5996,0.23,0.48,5.79,22.7,28.8,5.79,22.7,28.8,0.03,0,0,800,472.81,653.93,1532.35,0.9,0.8,0.014,6653167.63826212,61.2691599680143,108589.176703833
"35",0.3,0.216666666666667,0.71,0.6,0.049,31.3921073974244,0.06,0.076,0.053,0,0.4,0.14,0.31,0.7102,0.54,0.37,5.79,17.2,34.8,5.79,17.2,34.8,0.03,0.06,0,1800,372.81,753.93,1832.35,0.9,0.7,0.013,13359626.8942373,504.016265582546,26506.3407800859
"36",0,0.236363636363636,0.75,0.65,0.049,57.664035132136,0.055,0.096,0.012,0,0.33,0.33,0.44,0.665,0.33,0.5,6.29,24.2,28.3,6.29,24.2,28.3,0.03,0.03,0,2050,622.81,803.93,1082.35,0.95,0.7,0.013,16565834.9905524,772.779236824053,21436.6978318857
"37",1,0.363636363636364,0.44,0.33,0.048,45.6808561171589,0.055,0.011,0.075,0,0.24,0.17,0.42,0.7686,0.74,0.11,6.29,22.2,29.3,6.29,22.2,29.3,0.03,0.03,0,1700,372.81,703.93,1482.35,0.85,0.8,0.02,13575627.4558281,52.7308841896211,257451.162908817
"38",0.2,0.276923076923077,0.76,0.5,0.047,50.9749342328706,0.065,0.018,0.054,0,0.26,0.1,0.39,0.1768,0.16,0.02,5.79,19.2,36.3,5.79,19.2,36.3,0,0.03,0,2150,422.81,653.93,1282.35,0.8,0.75,0.018,17322144.247544,331.363218115855,52275.3984163918
"39",0.7,0.166666666666667,0.4,0.46,0.047,45.6808561171589,0.06,0.09,0.026,0,0.21,0.16,0.13,0.6204,0.48,0.27,6.79,16.2,23.3,6.79,16.2,23.3,0,0,0,650,472.81,1103.93,1382.35,0.8,0.7,0.01,5562292.69907731,164.067147208432,33902.5380383493
"40",0.5,0.171428571428571,0.84,0.38,0.046,44.8849735018652,0.07,0.075,0.09,0,0.23,0.41,0.14,0.643,0.49,0.3,6.29,19.7,22.3,6.29,19.7,22.3,0.06,0,0,800,622.81,1103.93,1032.35,0.85,0.85,0.012,6488656.06897656,132.806790992471,48857.8635210335
"41",0.8,0.216666666666667,0.28,0.54,0.053,56.3846371003335,0.06,0.08,0.054,0,0.14,0.48,0.27,0.9088,0.84,0.43,5.79,15.2,38.8,5.79,15.2,38.8,0.03,0,0,2400,572.81,1203.93,1682.35,0.9,0.75,0.013,20599156.1172437,122.116458503131,168684.519431225
"42",0.3,0.28,0.84,0.49,0.047,51.2700098031862,0.05,0.025,0.034,0,0.37,0.21,0.19,0.269,0.15,0.14,6.29,17.2,25.8,6.29,17.2,25.8,0.03,0.03,0,650,622.81,903.93,1832.35,0.8,0.7,0.014,5267540.77146486,317.506827937914,16590.3228150258
"43",0.9,0.261538461538462,0.56,0.08,0.055,100.218132669235,0.065,0.036,0.085,0,0.32,0.27,0.49,0.5247,0.51,0.03,6.79,11.2,21.3,6.79,11.2,21.3,0.03,0.03,0,950,522.81,1153.93,1282.35,0.8,0.85,0.017,7252920.66477634,47.9819458924871,151159.369005749
"44",0.5,0.345454545454545,0.59,0.63,0.054,47.93441154501,0.055,0.056,0.088,0,0.4,0.12,0.17,0.6802,0.59,0.22,6.79,8.2,38.3,6.79,8.2,38.3,0.03,0.03,0,2300,572.81,1103.93,1182.35,0.8,0.8,0.019,18002096.7831356,256.668705324387,70137.4823252562
"45",0.5,0.24,0.72,0.02,0.05,46.0449908330872,0.05,0.018,0.021,0,0.46,0.2,0.42,0.8326,0.82,0.07,6.29,13.7,21.8,6.29,13.7,21.8,0,0,0,2400,622.81,903.93,1482.35,0.85,0.8,0.012,20584842.8526231,89.6192272588778,229692.260045502
"46",0.1,0.290909090909091,0.13,0.39,0.051,50.0389595064815,0.055,0.09,0.004,0,0.47,0.19,0.39,0.7207,0.51,0.43,6.79,17.2,33.8,6.79,17.2,33.8,0.06,0.06,0,950,522.81,1303.93,2082.35,0.8,0.75,0.016,6898338.11531451,299.454999453042,23036.309722377
"47",0.9,0.22,0.09,0.35,0.053,88.4807840592321,0.05,0.079,0.018,0,0.48,0.11,0.47,0.8442,0.81,0.18,6.79,19.7,38.8,6.79,19.7,38.8,0.03,0,0,2050,372.81,1203.93,1382.35,0.9,0.85,0.011,17653981.9200954,57.962611660897,304575.335966189
"48",0.6,0.316666666666667,0.78,0.68,0.054,141.671290230126,0.06,0.063,0.02,0,0.19,0.45,0.42,0.766,0.55,0.48,6.29,11.7,23.8,6.29,11.7,23.8,0.03,0.06,0,2450,472.81,1203.93,2032.35,0.85,0.85,0.019,17614800.2045115,205.897300041026,85551.3899453836
"49",0.2,0.254545454545455,0.35,0.79,0.046,56.9517932766412,0.055,0.09,0.1,0,0.44,0.33,0.46,0.336,0.2,0.17,6.79,17.7,23.8,6.79,17.7,23.8,0.03,0.06,0,2200,472.81,703.93,1182.35,0.95,0.85,0.014,16516128.1318555,383.816487565883,43031.3148781042
"50",0.6,0.171428571428571,0.42,0.32,0.052,62.6522045789647,0.07,0.041,0.054,0,0.14,0.11,0.31,0.9038,0.87,0.26,6.29,22.7,25.8,6.29,22.7,25.8,0,0.06,0,950,472.81,803.93,1132.35,0.9,0.8,0.012,6925859.58269239,122.210248948035,56671.6755943877
"51",0.2,0.327272727272727,0.59,0.21,0.046,56.9934273264833,0.055,0.043,0.073,0,0.36,0.29,0.17,0.8674,0.74,0.49,6.79,11.7,31.3,6.79,11.7,31.3,0.03,0.06,0,2450,572.81,603.93,1682.35,0.95,0.75,0.018,18318092.5638468,219.407650655722,83488.8505897646
"52",0.8,0.233333333333333,0.34,0.31,0.052,62.766818398625,0.06,0.024,0.056,0,0.24,0.39,0.32,0.7663,0.59,0.43,5.79,21.2,29.3,5.79,21.2,29.3,0.03,0,0,850,372.81,803.93,1082.35,0.75,0.7,0.014,7245143.04851025,82.6644507655674,87645.2088099774
"53",1,0.271428571428571,0.14,0.24,0.048,40.2618549766631,0.07,0.044,0.097,0,0.24,0.4,0.14,0.5339,0.21,0.41,6.29,13.2,32.8,6.29,13.2,32.8,0,0.03,0,2200,372.81,1053.93,1382.35,0.8,0.8,0.019,17757388.1978534,24.4846723795586,725245.080782802
"54",0.8,0.34,0.68,0.22,0.049,36.9999822554256,0.05,0.062,0.029,0,0.25,0.11,0.2,0.7382,0.66,0.23,6.29,13.2,27.8,6.29,13.2,27.8,0.03,0,0,1550,422.81,753.93,1582.35,0.9,0.7,0.017,13109814.1981278,112.835584646766,116185.104540986
"55",0.9,0.2,0.14,0.15,0.055,41.4643223174016,0.05,0.098,0.037,0,0.36,0.11,0.26,0.766,0.55,0.48,6.29,19.2,26.8,6.29,19.2,26.8,0.03,0.03,0,1750,622.81,603.93,1932.35,0.8,0.75,0.01,13882912.0553649,34.0680967919229,407504.773165265
"56",0.1,0.2,0.52,0.07,0.052,62.8710963438653,0.055,0.02,0.056,0,0.49,0.5,0.43,0.7975,0.73,0.25,6.79,19.2,28.8,6.79,19.2,28.8,0.03,0.06,0,1100,522.81,803.93,1432.35,0.8,0.8,0.011,8107596.78900481,71.1794027394462,113903.692317887
"57",0.5,0.228571428571429,0.74,0.3,0.046,40.6405311375398,0.07,0.051,0.019,0,0.38,0.49,0.15,0.5765,0.45,0.23,6.29,15.2,30.8,6.29,15.2,30.8,0.06,0.03,0,1950,472.81,1003.93,1682.35,0.75,0.7,0.016,15481729.2356584,171.137057824936,90463.9207452974
"58",0.5,0.142857142857143,0.16,0.6,0.047,65.0565362012874,0.07,0.047,0.021,0,0.43,0.44,0.1,0.84,0.68,0.5,6.29,24.2,40.8,6.29,24.2,40.8,0.06,0.03,0,2250,522.81,1003.93,1832.35,0.9,0.8,0.01,18267264.0991676,239.832802986093,76166.6622402227
"59",0.5,0.169230769230769,0.18,0.39,0.055,43.7744927972124,0.065,0.015,0.007,0,0.46,0.19,0.17,0.624,0.6,0.06,6.79,18.7,40.3,6.79,18.7,40.3,0.03,0.06,0,1550,522.81,653.93,1632.35,0.85,0.75,0.011,11409502.7215642,194.808012545349,58567.9334873772
"60",0.3,0.345454545454545,0.63,0.51,0.048,62.4764380362929,0.055,0.015,0.018,0,0.15,0.36,0.48,0.874,0.85,0.16,6.29,13.7,18.8,6.29,13.7,18.8,0.03,0.06,0,2000,572.81,1053.93,1582.35,0.95,0.8,0.019,14814086.7337532,314.059403354895,47169.6964825883
"61",0,0.363636363636364,0.27,0.43,0.049,47.6525123318499,0.055,0.068,0.097,0,0.1,0.21,0.13,0.4654,0.46,0.01,6.29,17.7,22.3,6.29,17.7,22.3,0.03,0,0,2000,622.81,953.93,1232.35,0.9,0.8,0.02,17398524.6104954,330.442952988788,52652.1278578627
"62",0.3,0.218181818181818,0.81,0.21,0.055,109.888774272188,0.055,0.063,0.078,0,0.44,0.45,0.27,0.6166,0.29,0.46,6.29,19.2,22.8,6.29,19.2,22.8,0.06,0.03,0,650,522.81,1103.93,1982.35,0.8,0.85,0.012,4911150.37135084,103.964059664766,47238.924558996
"63",0.8,0.183333333333333,0.16,0.36,0.049,56.9007333457147,0.06,0.071,0.083,0,0.27,0.16,0.19,0.5186,0.17,0.42,6.29,11.2,33.3,6.29,11.2,33.3,0.03,0,0,1050,472.81,1253.93,1182.35,0.95,0.7,0.011,9100944.31665799,100.702368473046,90374.6799072947
"64",0.1,0.183333333333333,0.12,0.23,0.047,64.6517300601447,0.06,0.076,0.084,0,0.15,0.18,0.49,0.8636,0.78,0.38,6.29,15.2,35.8,6.29,15.2,35.8,0.03,0.03,0,1600,522.81,1153.93,1832.35,0.85,0.75,0.011,12937551.807348,195.408318790876,66207.7842304844
"65",0.1,0.34,0.19,0.35,0.049,39.07006809855,0.05,0.041,0.007,0,0.16,0.43,0.37,0.6694,0.42,0.43,6.79,10.2,24.8,6.79,10.2,24.8,0,0.06,0,2200,422.81,1053.93,1932.35,0.95,0.65,0.017,16478968.5600706,485.832691211318,33919.0195682055
"66",1,0.215384615384615,0.18,0.57,0.052,44.0618177115819,0.065,0.043,0.098,0,0.15,0.13,0.19,0.388,0.1,0.32,6.29,18.7,23.8,6.29,18.7,23.8,0.03,0,0,2100,522.81,853.93,1782.35,0.95,0.8,0.014,18174705.6332181,8.93529333575952,2034035.69981099
"67",0.7,0.233333333333333,0.43,0.4,0.048,69.6127624745929,0.06,0.08,0.013,0,0.46,0.28,0.43,0.7536,0.72,0.12,6.29,19.7,24.3,6.29,19.7,24.3,0.03,0.03,0,2050,422.81,953.93,1082.35,0.85,0.8,0.014,16430062.0363819,139.126981370051,118094.002145286
"68",0.4,0.3,0.2,0.22,0.048,48.1984832328067,0.06,0.046,0.028,0,0.41,0.41,0.15,0.8572,0.83,0.16,6.29,17.2,32.3,6.29,17.2,32.3,0,0.06,0,1750,472.81,1253.93,1732.35,0.85,0.85,0.018,12998338.4967743,132.510901339429,98092.5974043367
"69",1,0.283333333333333,0.6,0.08,0.055,87.2935722306549,0.06,0.068,0.078,0,0.4,0.14,0.13,0.6464,0.32,0.48,6.29,15.7,24.8,6.29,15.7,24.8,0.03,0.06,0,2100,622.81,653.93,2082.35,0.75,0.75,0.017,15019158.2860982,71.8616068409956,209001.147432318
"70",0.7,0.333333333333333,0.12,0.61,0.046,45.3578853071471,0.06,0.044,0.047,0,0.28,0.36,0.36,0.8062,0.62,0.49,6.79,13.2,29.8,6.79,13.2,29.8,0,0.03,0,1850,672.81,1153.93,1482.35,0.95,0.65,0.02,14810676.638908,321.42241256025,46078.5435618364
"71",0.3,0.292307692307692,0.52,0.44,0.05,86.1497548085514,0.065,0.091,0.066,0,0.11,0.29,0.46,0.5869,0.19,0.49,6.79,12.7,37.3,6.79,12.7,37.3,0.06,0,0,550,372.81,703.93,1482.35,0.8,0.85,0.019,4633183.64833297,153.486467859913,30186.2679683376
"72",0.9,0.307692307692308,0.78,0.39,0.049,61.1038998426725,0.065,0.046,0.083,0,0.28,0.45,0.27,0.519,0.35,0.26,6.29,16.2,27.8,6.29,16.2,27.8,0.03,0.03,0,600,622.81,753.93,1682.35,0.95,0.8,0.02,4070783.12568481,131.132030960421,31043.392646862
"73",0.4,0.18,0.59,0.24,0.055,56.887536972428,0.05,0.077,0.078,0,0.47,0.29,0.28,0.371,0.26,0.15,6.29,8.2,31.8,6.29,8.2,31.8,0.06,0.06,0,1150,472.81,1103.93,1982.35,0.85,0.65,0.009,8435984.20438509,174.405015680826,48370.0779559206
"74",0,0.26,0.13,0.74,0.055,43.615374857711,0.05,0.071,0.043,0,0.4,0.22,0.49,0.4462,0.22,0.29,5.79,8.2,36.8,5.79,8.2,36.8,0.06,0.03,0,1450,422.81,1003.93,1732.35,0.8,0.7,0.013,11521633.9931684,690.808730368432,16678.4718934046
"75",0.8,0.34,0.08,0.78,0.05,84.0487501068765,0.05,0.035,0.092,0,0.42,0.15,0.37,0.742,0.57,0.4,6.79,15.2,24.3,6.79,15.2,24.3,0.03,0,0,1250,622.81,1253.93,1282.35,0.8,0.75,0.017,10653035.2096178,170.324836487266,62545.4010661227
"76",0.4,0.24,0.4,0.21,0.049,52.4794895475382,0.05,0.064,0.009,0,0.25,0.16,0.19,0.5968,0.52,0.16,6.79,13.2,26.8,6.79,13.2,26.8,0.03,0.06,0,1900,672.81,753.93,1182.35,0.95,0.75,0.012,14169965.3475459,141.864621187086,99883.7146920446
"77",0.7,0.283333333333333,0.04,0.44,0.054,29.7560740441098,0.06,0.087,0.004,0,0.32,0.12,0.44,0.4985,0.15,0.41,6.79,24.7,29.3,6.79,24.7,29.3,0.03,0.06,0,1450,472.81,953.93,1132.35,0.9,0.7,0.017,10622159.0037838,167.496275514416,63417.2847793834
"78",0,0.3,0.17,0.33,0.052,48.3654815302723,0.06,0.055,0.063,0,0.12,0.27,0.18,0.844,0.8,0.22,6.29,13.2,28.8,6.29,13.2,28.8,0.03,0,0,900,622.81,953.93,2082.35,0.95,0.65,0.018,7563522.33889733,469.590193457432,16106.6445685539
"79",0.7,0.290909090909091,0.29,0.75,0.049,66.1572395676631,0.055,0.045,0.037,0,0.29,0.29,0.1,0.8492,0.74,0.42,6.29,22.2,19.3,6.29,22.2,19.3,0,0.03,0,1100,672.81,1153.93,2082.35,0.75,0.65,0.016,8598355.68889223,301.986540064682,28472.6454597962
"80",0.8,0.183333333333333,0.32,0.66,0.052,84.4240922729693,0.06,0.003,0.042,0,0.35,0.21,0.29,0.3925,0.25,0.19,5.79,18.2,24.8,5.79,18.2,24.8,0.06,0,0,1650,522.81,603.93,1532.35,0.8,0.7,0.011,14231996.7029525,134.769949188707,105602.152324215
"81",0.3,0.214285714285714,0.84,0.27,0.053,54.2222856945803,0.07,0.024,0.056,0,0.41,0.13,0.26,0.5248,0.46,0.12,6.29,14.2,25.8,6.29,14.2,25.8,0.03,0.03,0,1550,522.81,803.93,1732.35,0.75,0.65,0.015,12053310.6143269,229.542277925139,52510.1986582961
"82",0.6,0.2,0.42,0.81,0.049,43.1786963806453,0.07,0.065,0.067,0,0.19,0.17,0.4,0.5547,0.27,0.39,6.29,20.2,36.3,6.29,20.2,36.3,0.06,0.06,0,1900,572.81,1253.93,1232.35,0.9,0.8,0.014,14132510.2224789,240.566089893042,58746.8925016088
"83",0.3,0.228571428571429,0.3,0.16,0.054,84.8722903674698,0.07,0.085,0.06,0,0.31,0.25,0.49,0.6535,0.65,0.01,6.29,8.7,21.8,6.29,8.7,21.8,0.03,0.06,0,1500,522.81,753.93,1132.35,1,0.75,0.016,11013588.6294437,143.412188323313,76796.7406271939
"84",0.5,0.292307692307692,0.15,0.69,0.053,114.453052987119,0.065,0.035,0.043,0,0.33,0.36,0.38,0.6985,0.55,0.33,6.29,8.7,39.8,6.29,8.7,39.8,0.03,0.03,0,700,422.81,803.93,2132.35,0.9,0.7,0.019,5466161.60560258,420.244751842424,13007.0907052093
"85",0.9,0.153846153846154,0.08,0.35,0.049,37.8668297739883,0.065,0.055,0.024,0,0.19,0.48,0.12,0.631,0.59,0.1,6.79,10.7,38.8,6.79,10.7,38.8,0.06,0,0,850,372.81,603.93,1182.35,0.85,0.8,0.01,7388896.17673399,33.3653611004252,221454.104887234
"86",0.7,0.169230769230769,0.05,0.14,0.047,47.5695920271449,0.065,0.031,0.043,0,0.32,0.37,0.19,0.6724,0.58,0.22,6.29,20.2,25.3,6.29,20.2,25.3,0,0.03,0,1350,422.81,803.93,1532.35,1,0.75,0.011,10948616.096212,71.9181760604706,152237.121350327
"87",0.5,0.2,0.64,0.38,0.05,44.4200868392504,0.065,0.051,0.073,0,0.28,0.28,0.46,0.3488,0.12,0.26,6.29,24.2,25.8,6.29,24.2,25.8,0.03,0,0,2300,622.81,1203.93,1882.35,0.9,0.7,0.013,19817445.2157818,224.435453219427,88299.0852448192
"88",0.1,0.2,0.29,0.24,0.055,49.440125439998,0.055,0.024,0.059,0,0.14,0.15,0.36,0.662,0.35,0.48,5.79,17.2,31.3,5.79,17.2,31.3,0.06,0.03,0,1400,422.81,803.93,1582.35,0.85,0.75,0.011,11169073.5352145,182.885684900991,61071.3383131171
