"","eta","lambda_obs","sigma0","rho","mu","nuC","pH","pU","pV","deltaC","deltaH","deltaU","deltaV","thetaH","epsilonC","epsilonH","LMH","LMU","LMV","LNH","LNU","LNV","ky","kc","cs","cd","cH","cU","cV","q0","qs","y_hobs","COST","LYG","ICER"
"3294",0.1,0.146666666666667,0.56,0.41,0.094,76.8574716825744,0.075,0.041,0.067,0,0.25,0.17,0.39,0.628,0.38,0.4,6.29,22.2,27.8,6.29,22.2,27.8,0.03,0.03,0,1600,472.81,803.93,1682.35,0.9,0.75,0.011,11609479.1484823,322.741208188118,35971.4807218401
"3295",0.6,0.25531914893617,0.37,0.49,0.092,30.6958793024855,0.047,0.024,0.068,0,0.43,0.37,0.44,0.4841,0.33,0.23,5.79,15.2,20.3,5.79,15.2,20.3,0,0.03,0,1450,522.81,903.93,1232.35,1,0.7,0.012,10501869.4476979,262.747395225224,39969.452175523
"3296",0.9,0.297872340425532,0.53,0.75,0.052,21.7744804051032,0.047,0.03,0.027,0,0.31,0.15,0.23,0.5443,0.51,0.07,6.79,19.7,20.8,6.79,19.7,20.8,0.03,0,0,2400,472.81,653.93,2032.35,0.8,0.7,0.014,20556534.9498322,106.46268953757,193086.752167557
"3297",0.8,0.181818181818182,0.06,0.25,0.189,86.4826829890197,0.055,0.011,0.05,0,0.44,0.37,0.2,0.8578,0.82,0.21,6.79,11.2,24.8,6.79,11.2,24.8,0.03,0.03,0,1600,572.81,703.93,982.35,0.9,0.8,0.01,9387080.24070833,49.0504297705388,191376.105869443
"3298",0.3,0.263888888888889,0.68,0.57,0.069,26.0667036749477,0.072,0.039,0.089,0,0.46,0.49,0.48,0.7786,0.59,0.46,6.29,11.2,31.8,6.29,11.2,31.8,0.06,0.06,0,1150,472.81,1153.93,1032.35,0.9,0.85,0.019,7972096.68217645,259.941705199278,30668.7865883808
"3299",0.3,0.2,0.53,0.18,0.198,69.2684324433606,0.05,0,0.033,0,0.24,0.22,0.26,0.6755,0.45,0.41,5.79,17.7,24.8,5.79,17.7,24.8,0.03,0.03,0,1800,622.81,1053.93,1532.35,0.9,0.7,0.01,10380361.217296,112.228423105685,92493.1575267779
"3300",0.8,0.339285714285714,0.03,0.59,0.078,111.383426380268,0.056,0.024,0.095,0,0.38,0.48,0.49,0.7415,0.53,0.45,6.29,7.7,38.8,6.29,7.7,38.8,0.03,0,0,1950,522.81,803.93,1282.35,1,0.8,0.019,15704573.0919406,138.571997765233,113331.505247886
"3301",0.1,0.148648648648649,0.44,0.8,0.143,39.7401997205584,0.074,0.034,0.042,0,0.36,0.4,0.42,0.5998,0.42,0.31,6.79,16.7,31.8,6.79,16.7,31.8,0.03,0.03,0,1100,422.81,853.93,1882.35,0.85,0.85,0.011,7124434.77314025,320.439090406717,22233.3510062632
"3302",0.1,0.34,0.85,0.24,0.19,71.7481016883947,0.05,0.04,0.049,0,0.22,0.4,0.23,0.6178,0.51,0.22,6.29,14.7,22.8,6.29,14.7,22.8,0.06,0,0,950,572.81,903.93,1982.35,0.8,0.75,0.017,5849910.85016825,131.23566725509,44575.6170751772
"3303",0.1,0.255813953488372,0.02,0.34,0.171,121.369270264442,0.043,0.034,0.065,0,0.29,0.4,0.49,0.9104,0.84,0.44,6.79,17.2,37.8,6.79,17.2,37.8,0.03,0.03,0,2350,572.81,853.93,1582.35,0.95,0.8,0.011,14359734.8271698,202.110305169496,71048.9987886926
