"","eta","lambda_obs","sigma0","rho","mu","nuC","pH","pU","pV","deltaC","deltaH","deltaU","deltaV","thetaH","epsilonC","epsilonH","LMH","LMU","LMV","LNH","LNU","LNV","ky","kc","cs","cd","cH","cU","cV","q0","qs","y_hobs","COST","LYG","ICER"
"1439",0.7,0.233333333333333,0.14,0.57,0.076,54.2222856945803,0.03,0.0011,0.002,0,0.31,0.31,0.16,0.3292,0.14,0.22,6.79,12.2,22.3,6.79,12.2,22.3,0.03,0.03,0,1050,522.81,953.93,1132.35,0.8,0.7,0.007,7968564.91403587,166.607066359823,47828.493041382
"1440",0.4,0.16,0.15,0.77,0.08,59.9479242236967,0.05,0.001,0.019,0,0.27,0.44,0.15,0.2775,0.15,0.15,6.79,23.7,32.8,6.79,23.7,32.8,0,0,0,1200,572.81,1103.93,1982.35,0.95,0.75,0.008,9713284.61584534,463.431230344479,20959.4951307559
"1441",1,0.285714285714286,0.26,0.62,0.079,37.1063628669026,0.035,0.0016,0.076,0,0.32,0.2,0.32,0.7404,0.56,0.41,6.29,17.2,19.8,6.29,17.2,19.8,0.06,0.03,0,1600,622.81,703.93,1582.35,0.85,0.8,0.01,11973988.7690993,21.2891798184864,562444.813336666
"1442",0.9,0.2,0.78,0.69,0.076,167.688710025089,0.035,0.0018,0.017,0,0.49,0.23,0.5,0.388,0.28,0.15,6.29,11.7,40.8,6.29,11.7,40.8,0.06,0.03,0,2350,372.81,653.93,1132.35,0.95,0.7,0.007,17501956.9387358,107.04527718214,163500.505575372
"1443",0,0.177777777777778,0.81,0.53,0.073,34.976214100099,0.045,0.0014,0.028,0,0.41,0.14,0.31,0.5041,0.13,0.43,6.79,8.7,29.8,6.79,8.7,29.8,0.03,0.03,0,2200,522.81,953.93,1582.35,0.95,0.85,0.008,16809010.7461733,283.266525972891,59339.9120790644
"1444",0.2,0.177777777777778,0.31,0.48,0.075,76.2039903691206,0.045,0.0019,0.028,0,0.11,0.39,0.31,0.8164,0.66,0.46,5.79,22.7,25.8,5.79,22.7,25.8,0.03,0.03,0,1150,422.81,1253.93,1932.35,0.95,0.7,0.008,8748495.52935731,438.654176957371,19943.9467100013
"1445",0.8,0.233333333333333,0.89,0.36,0.071,83.1186321673557,0.03,0.0016,0.033,0,0.19,0.14,0.49,0.1561,0.13,0.03,6.79,18.2,39.3,6.79,18.2,39.3,0.06,0.03,0,1650,472.81,603.93,1632.35,0.95,0.75,0.007,12454427.2457389,68.7655741603539,181114.276988316
"1446",0.6,0.2,0.22,0.38,0.073,56.1354043814772,0.05,0.001,0.038,0,0.17,0.34,0.12,0.7297,0.47,0.49,6.79,11.2,26.8,6.79,11.2,26.8,0.03,0.06,0,550,472.81,1103.93,1532.35,1,0.65,0.01,3834025.27009763,222.639776362024,17220.7560245807
"1447",0.6,0.14,0.39,0.67,0.078,26.3084445892971,0.05,0.0012,0.086,0,0.44,0.21,0.37,0.5548,0.47,0.16,6.29,18.7,36.8,6.29,18.7,36.8,0,0.06,0,1900,422.81,1253.93,1932.35,0.95,0.7,0.007,13332972.9772539,338.112357429986,39433.5571719373
"1448",0.6,0.177777777777778,0.25,0.51,0.076,112.71537756504,0.045,0.0019,0.024,0,0.22,0.41,0.11,0.5722,0.54,0.07,6.29,22.2,20.3,6.29,22.2,20.3,0.03,0,0,950,422.81,1253.93,1282.35,0.95,0.65,0.008,7746893.42348495,276.166390378981,28051.5431760322
