"","eta","lambda_obs","sigma0","rho","mu","nuC","pH","pU","pV","deltaC","deltaH","deltaU","deltaV","thetaH","epsilonC","epsilonH","LMH","LMU","LMV","LNH","LNU","LNV","ky","kc","cs","cd","cH","cU","cV","q0","qs","y_hobs","COST","LYG","ICER"
"1056",1,0.9,0.73,0.01,0.148,83.1186321673557,0.05,0.047,0.03,0,0.43,0.45,0.15,0.4306,0.27,0.22,6.79,12.7,35.8,6.79,12.7,35.8,0.03,0.03,0,1050,472.81,1153.93,1482.35,0.95,0.7,0.045,3035787.38173108,42.0152563107677,72254.4058585945
"1057",0.7,0.333333333333333,0.05,0.47,0.114,57.664035132136,0.03,0.066,0.083,0,0.2,0.44,0.33,0.3028,0.16,0.17,5.79,10.2,24.8,5.79,10.2,24.8,0.06,0,0,600,522.81,903.93,1632.35,0.95,0.85,0.01,2127367.65961423,36.5106316132856,58267.0736060375
"1058",0.4,0.1,0.85,0.6,0.068,74.6451346955527,0.08,0.096,0.03,0,0.4,0.18,0.4,0.6706,0.39,0.46,6.29,21.2,35.3,6.29,21.2,35.3,0.06,0.06,0,850,522.81,903.93,1132.35,0.9,0.75,0.008,2885041.92565675,155.11691555779,18599.144492284
"1059",0.9,0.3,0.31,0.06,0.186,67.9600854610589,0.09,0.077,0.088,0,0.42,0.2,0.19,0.55,0.5,0.1,6.29,19.7,19.8,6.29,19.7,19.8,0,0,0,1300,422.81,953.93,982.35,0.8,0.7,0.027,4206304.16863747,12.722273196207,330625.203826902
"1060",0,0.555555555555555,0.84,0.49,0.125,89.9506190935636,0.09,0.076,0.037,0,0.13,0.17,0.25,0.5492,0.51,0.08,6.29,18.2,36.8,6.29,18.2,36.8,0.03,0.03,0,550,422.81,1253.93,1532.35,0.95,0.65,0.05,2096845.37898548,287.253030293843,7299.64580996945
"1061",0.8,0.66,0.61,0.08,0.07,52.4177073531759,0.05,0.036,0.008,0,0.21,0.26,0.35,0.9112,0.88,0.26,6.29,17.7,24.3,6.29,17.7,24.3,0.06,0.03,0,600,522.81,953.93,2032.35,0.8,0.8,0.033,1731401.96348233,22.9414056116175,75470.6138234858
"1062",1,1.16666666666667,0.76,0.43,0.035,80.7842547577847,0.03,0.001,0.033,0,0.25,0.32,0.49,0.8719,0.79,0.39,6.29,8.7,22.8,6.29,8.7,22.8,0.06,0.06,0,1750,572.81,803.93,1332.35,0.95,0.65,0.035,5592601.06929491,49.9547392788504,111953.363184956
"1063",0.2,0.933333333333333,0.45,0.44,0.12,59.3461833613004,0.03,0.089,0.017,0,0.36,0.32,0.4,0.6598,0.58,0.19,6.29,10.2,40.3,6.29,10.2,40.3,0.03,0,0,800,522.81,903.93,1982.35,0.95,0.65,0.028,2712540.66530067,218.806811008996,12396.9663137641
"1064",0.8,0.9,0.59,0.85,0.127,76.7787833727185,0.03,0.065,0.012,0,0.5,0.18,0.34,0.3378,0.23,0.14,6.79,18.7,33.3,6.79,18.7,33.3,0,0.03,0,2150,522.81,903.93,1982.35,1,0.75,0.027,7166265.36117608,88.6557731036967,80832.4727233952
"1065",0.5,2.45,0.21,0.3,0.054,37.9732671324549,0.02,0.049,0.085,0,0.3,0.2,0.17,0.2944,0.28,0.02,6.79,16.2,37.3,6.79,16.2,37.3,0.03,0.03,0,700,622.81,953.93,1632.35,0.95,0.8,0.049,2433269.59899301,60.5515008751386,40185.1244614165
"1066",0.3,0.5,0.7,0.32,0.186,79.3622794983957,0.02,0.081,0.008,0,0.29,0.36,0.18,0.5344,0.52,0.03,6.79,11.7,31.8,6.79,11.7,31.8,0.06,0.03,0,650,672.81,753.93,1132.35,0.85,0.65,0.01,2067260.90768504,111.97888792252,18461.166618438
"1067",0.1,0.55,0.88,0.88,0.022,111.744084080236,0.04,0.081,0.042,0,0.45,0.48,0.23,0.6993,0.69,0.03,6.79,23.2,37.8,6.79,23.2,37.8,0.06,0,0,2400,472.81,1103.93,1032.35,0.8,0.8,0.022,9303096.34998646,233.83160044191,39785.4538582675
"1068",0.6,0.6125,0.46,0.78,0.082,43.9194850126133,0.08,0.013,0.069,0,0.11,0.4,0.34,0.5929,0.31,0.41,6.79,8.7,38.8,6.79,8.7,38.8,0.03,0.03,0,1250,572.81,1153.93,1382.35,0.8,0.7,0.049,4202085.06914284,145.623534205789,28855.8102374074
"1069",0.6,0.0777777777777778,0.05,0.63,0.042,38.6977614451963,0.09,0.01,0.025,0,0.17,0.17,0.33,0.7654,0.54,0.49,6.29,20.7,21.3,6.29,20.7,21.3,0,0.06,0,900,522.81,1053.93,1082.35,0.75,0.85,0.007,3220479.87848597,58.3710653335027,55172.5389983167
"1070",0.8,0.477777777777778,0.5,0.67,0.099,102.139333304378,0.09,0.014,0.072,0,0.17,0.33,0.47,0.882,0.8,0.41,6.29,13.7,30.8,6.29,13.7,30.8,0.03,0,0,1100,572.81,603.93,1332.35,0.75,0.75,0.043,3548138.80023113,60.5213544971593,58626.2291997722
"1071",0.2,0.766666666666667,0.79,0.8,0.194,65.5754379577167,0.03,0.068,0.091,0,0.31,0.43,0.34,0.8236,0.82,0.02,6.79,9.7,28.8,6.79,9.7,28.8,0.06,0.03,0,2200,372.81,1103.93,1282.35,0.95,0.7,0.023,6992513.29430372,306.270774026681,22831.1477532445
"1072",0,0.171428571428571,0.51,0.83,0.195,33.9370000063857,0.07,0.048,0.094,0,0.11,0.25,0.44,0.2524,0.16,0.11,5.79,21.7,31.3,5.79,21.7,31.3,0.03,0.06,0,2450,422.81,1053.93,1532.35,0.85,0.75,0.012,7750217.49903205,297.336262434926,26065.4971430813
"1073",0.3,0.466666666666667,0.24,0.43,0.192,68.1697188254074,0.03,0.014,0.015,0,0.4,0.46,0.11,0.8702,0.78,0.41,5.79,23.7,30.3,5.79,23.7,30.3,0.03,0,0,2450,472.81,1103.93,2032.35,0.85,0.8,0.014,8109079.80325476,92.5731791191756,87596.4278251198
"1074",0.1,1.65,0.12,0.76,0.099,38.7320558283179,0.02,0.005,0.047,0,0.11,0.5,0.43,0.8254,0.82,0.03,6.79,13.7,40.3,6.79,13.7,40.3,0.03,0.03,0,1700,422.81,1153.93,1332.35,0.95,0.75,0.033,5868609.51689415,304.107382603412,19297.8199564048
"1075",0.6,0.9,0.26,0.68,0.039,49.1455688515019,0.03,0.044,0.094,0,0.33,0.27,0.14,0.1545,0.11,0.05,6.79,19.7,39.3,6.79,19.7,39.3,0.03,0.03,0,600,572.81,703.93,1432.35,0.8,0.85,0.027,2199356.22267401,64.6862017589206,34000.3920908946
"1076",0,2.1,0.83,0.61,0.142,45.8619303993014,0.02,0.079,0.085,0,0.22,0.13,0.42,0.9263,0.89,0.33,6.29,17.7,33.8,6.29,17.7,33.8,0.06,0,0,2100,422.81,603.93,1782.35,0.75,0.85,0.042,7141318.90657089,124.13969807324,57526.472332466
"1077",0.9,0.68,0.07,0.11,0.035,97.2115644286648,0.05,0.064,0.065,0,0.31,0.27,0.31,0.7936,0.76,0.14,5.79,10.2,33.3,5.79,10.2,33.3,0.03,0.06,0,700,672.81,1203.93,1382.35,0.8,0.75,0.034,2309205.48912458,17.1513416291348,134637.017852992
"1078",0.6,0.38,0.54,0.1,0.09,53.0396368762814,0.1,0.07,0.042,0,0.28,0.21,0.34,0.4522,0.17,0.34,6.29,16.2,38.8,6.29,16.2,38.8,0.03,0.03,0,1300,472.81,703.93,1382.35,0.75,0.8,0.038,4410915.84019767,20.2215503207599,218129.459424747
"1079",0.8,0.92,0,0.83,0.14,80.7842547577847,0.05,0.068,0.007,0,0.2,0.13,0.26,0.4375,0.25,0.25,6.29,11.2,22.3,6.29,11.2,22.3,0.03,0.06,0,650,622.81,753.93,1782.35,0.85,0.7,0.046,2006042.59087871,80.0406256523409,25062.8049759633
"1080",0,1.56666666666667,0.04,0.01,0.067,58.1323612349474,0.03,0.043,0.029,0,0.4,0.15,0.36,0.744,0.6,0.36,6.29,9.7,23.3,6.29,9.7,23.3,0.03,0.03,0,1650,572.81,903.93,1932.35,0.75,0.75,0.047,5746026.90689837,16.792448491607,342179.218817927
"1081",0.6,0.3,0.35,0.81,0.102,43.3302830684376,0.08,0.054,0.088,0,0.24,0.13,0.46,0.4,0.2,0.25,5.79,14.2,32.3,5.79,14.2,32.3,0,0.03,0,650,572.81,1203.93,1032.35,0.8,0.65,0.024,2207082.58579148,174.462496363191,12650.7566485627
"1082",0.7,0.371428571428571,0.81,0.85,0.021,37.8533791454873,0.07,0.07,0.022,0,0.26,0.1,0.41,0.6295,0.43,0.35,6.29,24.2,30.3,6.29,24.2,30.3,0.03,0.03,0,850,572.81,753.93,1182.35,0.85,0.8,0.026,2749638.85904846,105.080779541707,26166.9057941953
"1083",0.4,1.2,0.58,0.12,0.049,36.4234082489377,0.03,0.054,0.057,0,0.31,0.39,0.27,0.2856,0.24,0.06,6.29,17.2,32.3,6.29,17.2,32.3,0.03,0.06,0,1700,522.81,1153.93,1782.35,0.95,0.65,0.036,5945660.00171542,51.2295218293721,116059.252349034
"1084",0.8,0.8,0.44,0.63,0.119,41.206635968074,0.03,0.012,0.021,0,0.26,0.47,0.13,0.4841,0.23,0.33,6.29,23.7,40.3,6.29,23.7,40.3,0,0.03,0,1100,672.81,1253.93,2082.35,0.9,0.8,0.024,3664805.96857298,48.8998460450807,74945.1432872489
"1085",0.4,0.6,0.12,0.15,0.047,84.8207751551447,0.08,0.011,0.024,0,0.32,0.41,0.13,0.344,0.2,0.18,6.29,14.7,20.3,6.29,14.7,20.3,0,0.06,0,1500,472.81,1153.93,1232.35,0.95,0.75,0.048,5255849.23523081,50.7106262261552,103643.94262834
"1086",0.1,0.225,0.13,0.82,0.044,64.9539243277389,0.04,0.088,0.096,0,0.37,0.34,0.48,0.571,0.22,0.45,6.29,16.2,28.8,6.29,16.2,28.8,0.03,0.06,0,2250,422.81,1153.93,1732.35,1,0.8,0.009,8075205.00509039,290.248525603113,27821.6917323207
"1087",0.7,0.166666666666667,0.7,0.89,0.181,76.1979880986705,0.06,0.001,0.03,0,0.16,0.23,0.21,0.7595,0.63,0.35,6.29,22.2,19.3,6.29,22.2,19.3,0.06,0,0,600,572.81,803.93,1032.35,0.9,0.85,0.01,1910038.77653438,63.7034079289597,29983.3060527061
"1088",0.7,0.44,0.42,0.72,0.021,43.615374857711,0.05,0.019,0.066,0,0.46,0.18,0.44,0.8993,0.81,0.47,6.29,16.7,18.8,6.29,16.7,18.8,0.03,0,0,2500,372.81,703.93,1232.35,0.85,0.7,0.022,9635796.18866815,129.176702468313,74593.9167399925
"1089",0.6,0.35,0.21,0.01,0.054,79.4355066253862,0.04,0.067,0.091,0,0.11,0.33,0.13,0.48,0.2,0.35,5.79,13.7,35.3,5.79,13.7,35.3,0.03,0.03,0,1650,572.81,1203.93,1632.35,0.75,0.7,0.014,6009935.10917532,2.89322283831348,2077245.8414156
"1090",1,0.42,0.52,0.74,0.041,78.191522569557,0.05,0.067,0.073,0,0.34,0.3,0.17,0.949,0.9,0.49,5.79,20.2,33.8,5.79,20.2,33.8,0.03,0.03,0,2450,572.81,703.93,1482.35,0.75,0.8,0.021,8814060.83470437,19.203954999648,458971.125211757
"1091",0.9,0.225,0.89,0.29,0.081,72.5986484534481,0.08,0.023,0.069,0,0.37,0.19,0.31,0.316,0.28,0.05,6.79,16.2,22.8,6.79,16.2,22.8,0.03,0.03,0,650,472.81,603.93,2032.35,0.95,0.65,0.018,2017934.33541687,41.3170675505403,48840.2119281208
"1092",0.1,0.45,0.5,0.41,0.043,51.4282394214867,0.06,0.04,0.077,0,0.31,0.37,0.23,0.624,0.53,0.2,6.79,8.2,36.8,6.79,8.2,36.8,0,0.03,0,950,622.81,1153.93,1982.35,0.8,0.8,0.027,3397346.47937412,124.032910925279,27390.6856980949
"1093",0.6,0.64,0.65,0.62,0.082,43.4443595870151,0.05,0.096,0.083,0,0.2,0.16,0.13,0.74,0.6,0.35,6.29,9.7,36.8,6.29,9.7,36.8,0,0.03,0,850,422.81,1203.93,1582.35,0.95,0.7,0.032,2732926.6574762,149.694023198794,18256.7520003579
"1094",0.7,0.766666666666667,0.31,0.84,0.142,46.291150744751,0.03,0.078,0.094,0,0.35,0.26,0.36,0.4951,0.49,0.01,6.79,21.7,38.8,6.79,21.7,38.8,0.06,0.06,0,2350,472.81,1203.93,2082.35,1,0.7,0.023,7613304.05254271,136.199705543065,55898.0948026753
"1095",0.7,0.466666666666667,0.43,0.73,0.048,42.0049247168686,0.09,0.009,0.071,0,0.3,0.15,0.17,0.4897,0.19,0.37,6.79,8.2,36.8,6.79,8.2,36.8,0,0,0,1300,472.81,903.93,1282.35,0.85,0.8,0.042,4743499.72467116,86.1707975004874,55047.6479534071
"1096",1,0.733333333333333,0.34,0.75,0.048,51.2978697898223,0.03,0.027,0.003,0,0.38,0.17,0.19,0.2919,0.27,0.03,6.29,12.2,21.8,6.29,12.2,21.8,0,0.03,0,1900,422.81,903.93,1732.35,0.75,0.75,0.022,6933721.25550061,5.03353457252592,1377505.43988439
"1097",0.5,1.16666666666667,0.7,0.71,0.167,65.2834779669228,0.03,0.062,0.004,0,0.11,0.19,0.48,0.856,0.8,0.28,6.29,11.7,25.8,6.29,11.7,25.8,0.03,0.06,0,1000,572.81,853.93,1032.35,0.75,0.7,0.035,2859571.79736886,145.13935094063,19702.2501398575
"1098",0.1,1.05,0.49,0.77,0.075,39.6158336271559,0.04,0.091,0.044,0,0.17,0.11,0.19,0.8746,0.78,0.43,6.29,21.2,35.3,6.29,21.2,35.3,0,0.03,0,850,622.81,853.93,1182.35,0.95,0.75,0.042,2728743.91498249,328.51450439026,8306.31183255419
"1099",0.3,0.94,0.88,0.69,0.132,43.6748763104174,0.05,0.046,0.069,0,0.33,0.23,0.48,0.7504,0.74,0.04,6.29,10.7,25.8,6.29,10.7,25.8,0.03,0.03,0,2250,622.81,1303.93,1732.35,0.9,0.7,0.047,7084043.31285792,252.393374491793,28067.4693902802
"1100",0.9,0.257142857142857,0.39,0.31,0.179,70.3447669167766,0.07,0.02,0.017,0,0.47,0.31,0.38,0.5598,0.29,0.38,6.29,24.2,38.3,6.29,24.2,38.3,0,0.03,0,950,672.81,703.93,1882.35,0.8,0.8,0.018,2995659.69823031,17.8586116646427,167743.145687033
"1101",0.3,0.0555555555555556,0.45,0.57,0.115,101.729961198054,0.09,0.015,0.096,0,0.4,0.14,0.44,0.8614,0.82,0.23,6.79,24.2,21.8,6.79,24.2,21.8,0,0.03,0,1400,472.81,1253.93,1832.35,0.9,0.7,0.005,4839816.70124849,204.611786330061,23653.6554812212
"1102",0.1,0.388888888888889,0.83,0.81,0.077,70.9651975575312,0.09,0.091,0.078,0,0.43,0.28,0.19,0.43,0.4,0.05,5.79,13.2,29.8,5.79,13.2,29.8,0,0.03,0,2050,472.81,1003.93,1032.35,0.95,0.8,0.035,7426561.72787975,231.885581423801,32026.8370386805
"1103",0.7,0.225,0.47,0.3,0.023,44.4810690925211,0.04,0.094,0.043,0,0.32,0.42,0.39,0.454,0.16,0.35,6.29,22.7,23.8,6.29,22.7,23.8,0.06,0.06,0,950,522.81,1053.93,1882.35,0.8,0.8,0.009,3429876.42142543,30.5284009669761,112350.346326219
"1104",0.9,1.1,0.47,0.02,0.056,25.6569053100569,0.04,0.089,0.052,0,0.26,0.21,0.12,0.8012,0.72,0.29,6.79,13.7,21.8,6.79,13.7,21.8,0.06,0.03,0,2000,622.81,753.93,1682.35,0.9,0.75,0.044,6815399.18279095,23.4238002042835,290960.43867146
"1105",0.8,0.2875,0.09,0.73,0.178,53.2876817017464,0.08,0.094,0.096,0,0.28,0.25,0.35,0.2696,0.17,0.12,6.29,24.7,22.8,6.29,24.7,22.8,0.03,0.06,0,1650,572.81,703.93,2032.35,0.8,0.7,0.023,5211883.16757269,62.0003010811629,84062.2235164626
"1106",0.6,0.42,0.68,0.81,0.155,94.2774000972481,0.1,0.037,0.098,0,0.12,0.17,0.1,0.4775,0.45,0.05,6.29,19.7,27.8,6.29,19.7,27.8,0.06,0,0,500,372.81,853.93,1332.35,0.75,0.7,0.042,1564093.31009629,127.091841067517,12306.7955972514
"1107",0.9,0.357142857142857,0.57,0.17,0.042,29.4538519061343,0.07,0.098,0.092,0,0.46,0.37,0.17,0.2079,0.11,0.11,6.29,10.7,19.8,6.29,10.7,19.8,0,0.06,0,700,622.81,1103.93,1032.35,0.95,0.8,0.025,2400472.6274543,14.772663898475,162494.228796616
"1108",0.2,0.24,0.87,0.57,0.091,51.8230241984858,0.05,0.012,0.043,0,0.29,0.19,0.42,0.6991,0.49,0.41,5.79,24.2,31.3,5.79,24.2,31.3,0,0.03,0,2000,572.81,603.93,1532.35,0.8,0.8,0.012,7029828.51686189,142.367594923954,49378.0099370005
"1109",0.3,0.44,0.69,0.79,0.068,61.2826828626618,0.1,0.086,0.063,0,0.43,0.34,0.12,0.8196,0.78,0.18,6.29,16.7,26.3,6.29,16.7,26.3,0.03,0.03,0,1050,572.81,753.93,2032.35,0.8,0.8,0.044,3385419.38380086,192.404690999818,17595.305843162
"1110",0.3,1.45,0.3,0.76,0.185,33.3858738068257,0.02,0.032,0.091,0,0.3,0.17,0.4,0.5584,0.31,0.36,6.79,22.2,35.3,6.79,22.2,35.3,0,0.06,0,2400,422.81,1053.93,2032.35,0.85,0.7,0.029,7528833.43045052,241.786132884758,31138.400455906
"1111",0.6,1,0.04,0.75,0.163,109.888774272188,0.03,0.063,0.051,0,0.46,0.36,0.48,0.7928,0.72,0.26,6.79,13.7,19.8,6.79,13.7,19.8,0,0,0,1150,522.81,753.93,1432.35,0.8,0.8,0.03,3767563.27679394,98.9556969351299,38073.232703962
"1112",0.1,0.62,0.2,0.07,0.148,65.1299421470327,0.05,0.066,0.001,0,0.45,0.17,0.25,0.796,0.76,0.15,5.79,21.2,21.3,5.79,21.2,21.3,0.03,0.03,0,2150,472.81,753.93,1832.35,1,0.75,0.031,7099077.4265883,41.1387177442425,172564.382553752
"1113",0.9,0.925,0.9,0.36,0.101,52.5703780743846,0.04,0.041,0.04,0,0.41,0.43,0.44,0.7764,0.57,0.48,6.29,22.2,23.3,6.29,22.2,23.3,0.06,0.03,0,800,622.81,953.93,1382.35,0.85,0.7,0.037,1198512.28367132,127.187360654443,9423.20272631154
"1114",0,0.475,0.51,0.03,0.186,42.0782778931846,0.04,0.034,0.099,0,0.47,0.49,0.4,0.8651,0.81,0.29,5.79,19.7,36.8,5.79,19.7,36.8,0,0,0,1100,472.81,1253.93,1582.35,0.8,0.8,0.019,3592639.05300883,16.1778363569531,222071.664822147
"1115",0.6,0.1375,0.1,0.89,0.121,31.0783919587082,0.08,0.008,0.065,0,0.24,0.17,0.48,0.4618,0.22,0.31,5.79,11.2,22.3,5.79,11.2,22.3,0.03,0.06,0,1650,472.81,1053.93,1232.35,0.9,0.65,0.011,5522706.49367317,204.559646765474,26998.0251774921
"1116",0.6,0.625,0.62,0.1,0.178,53.6985103949721,0.04,0.025,0.093,0,0.45,0.26,0.18,0.8672,0.84,0.17,5.79,9.2,32.3,5.79,9.2,32.3,0.03,0,0,750,622.81,653.93,1532.35,0.95,0.75,0.025,2271141.3757648,40.6321153663912,55895.2285719136
"1117",0.8,0.45,0.73,0.45,0.179,25.6569053100569,0.06,0.025,0.078,0,0.35,0.4,0.13,0.5722,0.31,0.38,6.29,11.7,28.8,6.29,11.7,28.8,0.06,0.03,0,1500,472.81,753.93,1182.35,0.9,0.75,0.027,4661616.48951834,52.2875245833695,89153.5127482589
"1118",0.1,0.35,0.16,0.05,0.079,54.904301563309,0.04,0.015,0.07,0,0.21,0.42,0.47,0.4204,0.31,0.16,5.79,9.7,26.8,5.79,9.7,26.8,0.03,0,0,1900,622.81,1103.93,1482.35,1,0.8,0.014,6984238.17331138,18.7735570425064,372025.299068149
"1119",0.9,0.5,0.82,0.23,0.112,47.0193175696879,0.04,0.088,0.034,0,0.25,0.17,0.46,0.643,0.58,0.15,5.79,16.7,21.8,5.79,16.7,21.8,0.03,0.03,0,1400,472.81,803.93,1682.35,0.85,0.8,0.02,4465812.27524386,27.5838290112899,161899.650458826
"1120",0.7,1,0.24,0.38,0.105,46.6050910361078,0.03,0.035,0.016,0,0.16,0.39,0.49,0.847,0.7,0.49,5.79,12.2,29.8,5.79,12.2,29.8,0,0.06,0,2100,522.81,953.93,1532.35,0.85,0.65,0.03,6995240.95019573,71.0315765310315,98480.7221213755
"1121",0.1,0.6,0.66,0.12,0.173,45.1139835317645,0.02,0.023,0.018,0,0.12,0.23,0.28,0.904,0.85,0.36,6.29,20.2,34.8,6.29,20.2,34.8,0.03,0.06,0,500,522.81,803.93,1532.35,0.95,0.85,0.012,1536734.14387199,28.5353249885129,53853.7459969569
"1122",0.7,1.06666666666667,0.28,0.68,0.025,39.6158336271559,0.03,0.07,0.013,0,0.3,0.5,0.19,0.601,0.3,0.43,5.79,21.2,19.8,5.79,21.2,19.8,0.03,0,0,1250,372.81,1003.93,1532.35,0.95,0.65,0.032,4701016.08101382,145.510514513474,32307.0542134501
"1123",0.5,0.511111111111111,0.03,0.38,0.062,44.7729918510378,0.09,0.036,0.074,0,0.47,0.2,0.42,0.4037,0.33,0.11,6.79,12.2,20.8,6.79,12.2,20.8,0.03,0,0,1900,572.81,803.93,1132.35,0.75,0.65,0.046,6927203.21698276,103.811552459059,66728.6352327182
"1124",0.4,0.42,0.75,0.78,0.174,47.3416688579637,0.05,0.072,0.017,0,0.25,0.34,0.37,0.5516,0.24,0.41,6.29,13.7,20.8,6.29,13.7,20.8,0.03,0,0,1350,672.81,703.93,1082.35,0.85,0.65,0.021,4452937.52146592,241.549215091221,18434.9078500804
"1125",0.4,0.37,0.82,0.85,0.173,69.4481664992443,0.1,0.071,0.083,0,0.45,0.37,0.13,0.4104,0.12,0.33,6.79,13.2,27.8,6.79,13.2,27.8,0.03,0,0,2000,622.81,1103.93,2032.35,0.95,0.8,0.037,6567416.3922334,156.464732042133,41973.7809697903
"1126",0.9,0.48,0.35,0.17,0.095,64.4682428172269,0.05,0.034,0.053,0,0.2,0.47,0.31,0.7518,0.66,0.27,6.29,17.2,32.8,6.29,17.2,32.8,0.03,0.03,0,700,522.81,953.93,1332.35,0.9,0.65,0.024,2302842.99917454,18.1996602688487,126532.197038655
"1127",0.1,0.366666666666667,0.03,0.44,0.166,56.9517932766412,0.06,0.023,0.051,0,0.44,0.13,0.28,0.8321,0.77,0.27,6.79,15.7,24.8,6.79,15.7,24.8,0.06,0,0,550,422.81,1303.93,2082.35,0.9,0.8,0.022,1775444.94191926,128.905699297633,13773.2074810742
"1128",0.8,0.65,0.26,0.12,0.175,64.9539243277389,0.04,0.029,0.04,0,0.44,0.28,0.29,0.3118,0.26,0.07,6.29,18.7,25.3,6.29,18.7,25.3,0.03,0.03,0,1350,472.81,903.93,1182.35,0.85,0.75,0.026,4362814.96951564,14.1446416334436,308442.948402468
"1129",0.7,1.63333333333333,0.53,0.84,0.122,62.3043733573764,0.03,0.069,0.058,0,0.15,0.4,0.28,0.8572,0.83,0.16,6.29,15.2,34.3,6.29,15.2,34.3,0.06,0,0,550,522.81,1003.93,1582.35,1,0.7,0.049,1434264.94958567,149.350243302567,9603.36533687468
"1130",0.7,0.86,0.53,0.35,0.098,118.025054575812,0.05,0.052,0.013,0,0.22,0.39,0.49,0.6064,0.52,0.18,5.79,15.7,36.3,5.79,15.7,36.3,0,0,0,1700,622.81,703.93,1982.35,0.8,0.8,0.043,5828169.70512172,45.2331710461647,128847.250155722
"1131",0.8,0.311111111111111,0.68,0.69,0.116,57.1247224357076,0.09,0.015,0.008,0,0.21,0.34,0.1,0.5435,0.17,0.45,6.79,17.7,19.8,6.79,17.7,19.8,0.06,0.06,0,2000,422.81,1053.93,1982.35,0.95,0.75,0.028,6527422.13161898,68.7476290553216,94947.5963217049
"1132",0.3,0.275,0.66,0.41,0.142,113.599615912587,0.08,0.079,0.066,0,0.29,0.12,0.1,0.5441,0.53,0.03,5.79,22.2,39.8,5.79,22.2,39.8,0.06,0.03,0,2300,372.81,1103.93,1982.35,0.85,0.85,0.022,7681171.03317195,67.14578073085,114395.438545297
"1133",0.3,0.35,0.56,0.52,0.128,54.43852750631,0.04,0.065,0.084,0,0.32,0.37,0.25,0.7586,0.66,0.29,6.79,22.7,40.8,6.79,22.7,40.8,0.06,0.03,0,1050,572.81,1053.93,1232.35,0.85,0.7,0.014,3488621.57349474,166.430150730054,20961.475779429
"1134",0.1,0.657142857142857,0.13,0.68,0.102,71.721256949425,0.07,0.096,0.065,0,0.44,0.19,0.45,0.5676,0.53,0.08,6.29,12.7,39.8,6.29,12.7,39.8,0.03,0.03,0,650,672.81,1153.93,1982.35,0.9,0.65,0.046,2036477.35713196,363.343752639657,5604.82282229198
"1135",0.1,0.16,0.59,0.73,0.184,118.37491328957,0.05,0.009,0.004,0,0.42,0.27,0.24,0.5788,0.48,0.19,6.29,8.7,20.8,6.29,8.7,20.8,0.03,0.03,0,2000,472.81,1053.93,1032.35,0.9,0.8,0.008,6522151.70839149,202.569226648057,32197.149667373
"1136",0.8,0.325,0.49,0.67,0.128,54.1289947796481,0.08,0.079,0.029,0,0.14,0.14,0.14,0.9115,0.85,0.41,6.79,19.7,32.8,6.79,19.7,32.8,0.06,0.03,0,1050,572.81,853.93,1082.35,0.85,0.7,0.026,3263648.78131,67.0008088108902,48710.5878157628
"1137",0.1,0.328571428571429,0.47,0.29,0.052,81.1228596905605,0.07,0.081,0.079,0,0.34,0.34,0.3,0.4372,0.33,0.16,6.29,11.7,28.3,6.29,11.7,28.3,0,0.06,0,600,472.81,1253.93,1932.35,1,0.7,0.023,2080791.7880084,159.038485226082,13083.5739855699
"1138",0.4,0.3,0.3,0.09,0.155,37.2514065385073,0.08,0.057,0.092,0,0.27,0.39,0.44,0.616,0.36,0.4,6.29,13.7,37.3,6.29,13.7,37.3,0.06,0.03,0,1900,572.81,1053.93,1232.35,1,0.85,0.024,6241928.02768438,20.2960184939284,307544.459005675
"1139",0.2,1.45,0.03,0.46,0.186,32.1587101409274,0.02,0.08,0.078,0,0.22,0.37,0.1,0.3796,0.34,0.06,6.29,20.2,28.8,6.29,20.2,28.8,0.06,0.06,0,1000,672.81,753.93,1832.35,0.8,0.75,0.029,3086362.08547881,123.742156929469,24941.8804558092
"1140",0.4,0.12,0.22,0.72,0.146,53.452318966938,0.05,0.048,0.053,0,0.15,0.28,0.33,0.7372,0.64,0.27,6.29,12.2,37.8,6.29,12.2,37.8,0.03,0.06,0,1300,672.81,1153.93,1682.35,0.85,0.7,0.006,4242873.06860542,195.802075031301,21669.193587081
"1141",0.4,0.411111111111111,0.75,0.09,0.035,32.1587101409274,0.09,0.037,0.051,0,0.3,0.47,0.31,0.6689,0.57,0.23,6.29,21.2,24.8,6.29,21.2,24.8,0.03,0.03,0,550,422.81,753.93,1332.35,0.9,0.7,0.037,1753155.49985092,49.5950287679116,35349.4199601156
"1142",1,0.32,0.09,0.02,0.136,88.8509869666471,0.05,0.012,0.001,0,0.32,0.14,0.19,0.7712,0.56,0.48,6.29,21.7,25.3,6.29,21.7,25.3,0.03,0.03,0,1400,622.81,1303.93,1932.35,0.9,0.8,0.016,4680975.71807018,6.33746402218276,738619.691044487
"1143",0.6,0.74,0.12,0.31,0.079,70.3573266901732,0.05,0.044,0.007,0,0.43,0.34,0.29,0.6114,0.42,0.33,6.29,11.7,24.8,6.29,11.7,24.8,0,0.06,0,950,472.81,1003.93,1682.35,0.8,0.75,0.037,3164107.17485997,61.2479769878616,51660.598936795
"1144",0.4,1,0.7,0.38,0.063,38.688923193154,0.05,0.083,0.008,0,0.46,0.17,0.22,0.888,0.84,0.3,5.79,12.7,35.3,5.79,12.7,35.3,0.03,0.03,0,900,672.81,803.93,1332.35,0.95,0.75,0.05,2660296.99450942,152.013419198073,17500.4089016843
