"","eta","lambda_obs","sigma0","rho","mu","nuC","pH","pU","pV","deltaC","deltaH","deltaU","deltaV","thetaH","epsilonC","epsilonH","LMH","LMU","LMV","LNH","LNU","LNV","ky","kc","cs","cd","cH","cU","cV","q0","qs","y_hobs","COST","LYG","ICER"
"1",0.2,0.528571428571428,0.48,0.13,0.153,30.6958793024855,0.07,0.049,0.025,0,0.38,0.15,0.28,0.9246,0.71,0.74,6.29,21.7,40.3,6.29,21.7,40.3,0.03,0,110,2100,622.81,653.93,1082.35,0.95,0.85,0.037,18224655.6637389,257.117243141375,70880.7213436018
"2",0.8,0.222222222222222,0.72,0.68,0.197,52.5338407211283,0.09,0.062,0.076,0,0.2,0.44,0.23,0.8319,0.59,0.59,6.29,18.7,38.3,6.29,18.7,38.3,0.03,0,160,650,572.81,853.93,1482.35,0.8,0.85,0.02,-121572.115028639,164.647102793207,-738.379922672137
"3",0.9,1.13333333333333,0.82,0.17,0.172,60.820197555614,0.03,0.08,0.054,0,0.17,0.17,0.43,0.658,0.4,0.43,6.29,23.7,23.3,6.29,23.7,23.3,0.03,0.03,40,1000,472.81,753.93,1732.35,1,0.75,0.034,6318626.94946732,242.246672501469,26083.4416597776
"4",0.9,0.185714285714286,0.47,0.3,0.154,72.5986484534481,0.07,0.086,0.075,0,0.33,0.48,0.23,0.776,0.68,0.3,6.79,13.7,41.3,6.79,13.7,41.3,0,0.03,30,2500,672.81,953.93,1732.35,0.95,0.7,0.013,21413713.0125557,149.349616632467,143379.765515251
"5",0.2,0.333333333333333,0.59,0.18,0.143,35.8419966057378,0.06,0.074,0.09,0,0.26,0.39,0.31,0.6481,0.31,0.49,6.29,11.2,40.8,6.29,11.2,40.8,0.03,0.03,80,1050,472.81,1053.93,2032.35,0.95,0.8,0.02,6727467.46253654,184.239119281003,36514.8698538651
"6",0.2,0.533333333333333,0.69,0.41,0.144,41.3942721759531,0.06,0.089,0.06,0,0.14,0.3,0.43,0.9538,0.79,0.78,6.79,12.7,30.3,6.79,12.7,30.3,0.06,0.06,120,1900,472.81,903.93,2132.35,0.8,0.75,0.032,6645112.80326808,340.109654974326,19538.1480827697
"7",0.6,0.255555555555556,0.54,0.29,0.053,100.218132669235,0.09,0.029,0.045,0,0.2,0.26,0.41,0.7952,0.68,0.36,6.29,17.2,28.8,6.29,17.2,28.8,0.03,0.03,150,2000,472.81,953.93,1182.35,0.9,0.85,0.023,20274408.6529292,254.253597090265,79740.8921051822
"8",0.8,0.228571428571429,0.41,0.19,0.18,52.4177073531759,0.07,0.03,0.056,0,0.11,0.16,0.28,0.8887,0.79,0.47,6.29,10.7,25.3,6.29,10.7,25.3,0.03,0.03,50,2000,422.81,753.93,1132.35,0.9,0.7,0.016,15534644.8705052,72.1352216390283,215354.503909922
"9",0.2,0.633333333333333,0.47,0.73,0.055,57.2031770384018,0.06,0.007,0.047,0,0.26,0.47,0.24,0.8934,0.59,0.74,6.29,23.7,32.8,6.29,23.7,32.8,0.03,0,150,1950,472.81,853.93,1732.35,0.75,0.7,0.038,-4270644.62020475,1040.86298695563,-4102.98442131733
"10",0.2,0.3,0.02,0.02,0.062,39.7401997205584,0.04,0.014,0.025,0,0.27,0.43,0.13,0.6661,0.47,0.37,6.79,15.7,23.8,6.79,15.7,23.8,0.06,0,50,2500,522.81,903.93,1382.35,0.9,0.65,0.012,36276201.888575,60.8396431659935,596259.28096915
"11",0.7,0.92,0.03,0.31,0.127,30.8705261717702,0.05,0.029,0.01,0,0.5,0.25,0.27,0.7158,0.51,0.42,6.79,11.2,38.8,6.79,11.2,38.8,0.03,0.03,150,2300,372.81,1153.93,1832.35,0.95,0.7,0.046,18697871.4437635,371.86509865585,50281.3292006944
"12",0.1,0.35,0.82,0.86,0.089,50.5948739948714,0.06,0.095,0.071,0,0.23,0.3,0.32,0.8461,0.73,0.43,6.29,11.7,36.3,6.29,11.7,36.3,0.03,0.03,100,1800,522.81,753.93,2082.35,0.8,0.7,0.021,-2939525.57148143,1124.99345107985,-2612.92682962719
"13",0.4,0.8,0.59,0.32,0.132,28.9453029603836,0.05,0.094,0.03,0,0.27,0.26,0.29,0.8482,0.54,0.67,6.29,19.7,38.3,6.29,19.7,38.3,0.03,0.06,70,600,522.81,1153.93,1632.35,0.95,0.65,0.04,1385942.73323396,489.212319119098,2833.0086530314
"14",0.4,0.28,0.02,0.08,0.167,29.8182604847465,0.05,0.054,0.092,0,0.21,0.34,0.39,0.9188,0.71,0.72,6.29,19.2,21.8,6.29,19.2,21.8,0,0.03,180,1950,422.81,653.93,1482.35,0.9,0.65,0.014,14604306.3227234,109.373204767976,133527.278035831
"15",0.8,0.266666666666667,0.47,0.18,0.121,47.3921293960463,0.03,0.087,0.026,0,0.16,0.12,0.37,0.7316,0.56,0.39,6.79,22.2,20.8,6.79,22.2,20.8,0.03,0.03,100,1250,522.81,803.93,1582.35,0.8,0.75,0.008,11365664.8956236,60.117192468434,189058.477765597
"16",0.6,0.4,0.68,0.63,0.036,74.6451346955527,0.03,0.008,0.033,0,0.37,0.2,0.43,0.7855,0.35,0.67,6.29,20.7,40.3,6.29,20.7,40.3,0,0.06,50,2150,572.81,1253.93,1182.35,0.95,0.7,0.012,22244830.4717012,834.405373583326,26659.5004969485
"17",0.3,0.483333333333333,0.82,0.52,0.167,111.383426380268,0.06,0.096,0.092,0,0.18,0.23,0.38,0.8875,0.55,0.75,6.29,24.2,20.8,6.29,24.2,20.8,0.06,0.03,90,1750,622.81,1203.93,1082.35,0.85,0.8,0.029,6370753.718154,335.5210831262,18987.6405345227
"18",0.9,0.375,0.29,0.47,0.092,73.0997065292113,0.08,0.01,0.022,0,0.43,0.46,0.12,0.904,0.52,0.8,6.29,16.2,33.8,6.29,16.2,33.8,0,0.06,180,1400,422.81,653.93,1782.35,0.8,0.75,0.03,11405434.8110218,385.585442845429,29579.5264646285
"19",0.7,0.36,0.7,0.72,0.115,49.1005108917331,0.05,0.088,0.043,0,0.2,0.14,0.15,0.7655,0.65,0.33,5.79,15.2,34.3,5.79,15.2,34.3,0.06,0,150,1100,472.81,1153.93,1132.35,0.9,0.75,0.018,2309646.83098405,317.085453491857,7283.98860795853
"20",0.4,0.233333333333333,0.83,0.19,0.045,74.5944179500615,0.09,0.013,0.091,0,0.35,0.17,0.35,0.9406,0.73,0.78,5.79,13.7,37.8,5.79,13.7,37.8,0.03,0.06,140,1300,622.81,1053.93,1932.35,0.85,0.85,0.021,11331665.4054212,544.192835401147,20822.8860585204
"21",0.6,0.1,0.54,0.73,0.033,52.578858827666,0.07,0.049,0.084,0,0.12,0.33,0.4,0.902,0.51,0.8,6.29,9.2,41.3,6.29,9.2,41.3,0,0.03,30,600,572.81,1103.93,1582.35,0.8,0.65,0.007,5096419.30435662,740.713789760604,6880.41639673506
"22",0.2,0.32,0.04,0.04,0.126,56.6431959869597,0.05,0.062,0.014,0,0.24,0.2,0.12,0.9318,0.69,0.78,6.29,20.7,35.3,6.29,20.7,35.3,0.03,0,180,2050,622.81,903.93,1582.35,0.75,0.75,0.016,21280753.0791958,70.5239870583205,301751.98491823
"23",0.1,0.314285714285714,0.77,0.68,0.03,38.7320558283179,0.07,0.064,0.018,0,0.18,0.15,0.24,0.85,0.7,0.5,6.29,24.7,31.8,6.29,24.7,31.8,0,0.06,150,2100,472.81,703.93,1332.35,0.8,0.85,0.022,-4138660.41211621,724.271134910234,-5714.24182551353
"24",0.8,0.266666666666667,0.25,0.3,0.073,43.615374857711,0.06,0.012,0.022,0,0.42,0.19,0.34,0.718,0.4,0.53,5.79,18.7,21.3,5.79,18.7,21.3,0.03,0.03,130,2150,472.81,803.93,1482.35,0.85,0.7,0.016,23490329.6587728,215.496994812467,109005.370024834
"25",0.2,0.4,0.6,0.17,0.065,61.2826828626618,0.05,0.005,0.079,0,0.11,0.33,0.47,0.8812,0.78,0.46,6.29,20.7,21.3,6.29,20.7,21.3,0.03,0.06,190,1500,422.81,1103.93,1582.35,0.95,0.7,0.02,9075113.59922767,300.084934299146,30241.816772384
"26",0.8,1.55,0.52,0.54,0.154,76.5384129691808,0.02,0.017,0.058,0,0.15,0.32,0.22,0.8388,0.48,0.69,6.29,20.7,31.3,6.29,20.7,31.3,0.06,0,130,2350,572.81,1253.93,1582.35,0.95,0.85,0.031,18820234.1000387,149.553713680505,125842.639656845
"27",0.2,0.133333333333333,0.34,0.09,0.166,42.7319156739357,0.09,0.016,0.092,0,0.15,0.42,0.44,0.8884,0.69,0.64,6.29,8.7,21.3,6.29,8.7,21.3,0.03,0.06,110,1050,572.81,753.93,1682.35,0.9,0.8,0.012,6326323.58776036,77.8862338640283,81225.1828584328
"28",0.5,0.3,0.51,0.24,0.161,29.4538519061343,0.02,0.05,0.022,0,0.28,0.45,0.18,0.8824,0.72,0.58,6.79,14.7,22.8,6.79,14.7,22.8,0,0,130,550,472.81,903.93,1682.35,0.75,0.85,0.006,1277996.39987042,96.4670076826683,13248.0153637027
"29",1,0.85,0.8,0.55,0.143,59.8497593585664,0.04,0.056,0.093,0,0.47,0.39,0.46,0.895,0.5,0.79,6.29,19.7,39.8,6.29,19.7,39.8,0,0.06,20,600,622.81,1003.93,1582.35,0.95,0.85,0.034,2490703.35723431,1023.7211189722,2432.99010939126
"30",0.4,0.68,0.43,0.5,0.125,33.7053763293125,0.05,0.045,0.049,0,0.39,0.39,0.27,0.9264,0.68,0.77,6.79,20.2,23.3,6.79,20.2,23.3,0.03,0.06,100,1450,672.81,853.93,1232.35,0.9,0.75,0.034,5512375.62261455,557.002742551957,9896.49637515089
"31",0.8,0.12,0.37,0.39,0.134,58.1335119028445,0.05,0.058,0.093,0,0.24,0.23,0.24,0.6964,0.31,0.56,6.29,21.7,25.8,6.29,21.7,25.8,0,0.03,20,1200,572.81,803.93,1782.35,0.85,0.7,0.006,10924503.7782954,135.281243806165,80754.0163804848
"32",0.4,1.8,0.14,0.89,0.164,90.9969569144007,0.02,0.062,0.036,0,0.38,0.48,0.14,0.8258,0.33,0.74,6.29,21.2,32.8,6.29,21.2,32.8,0.03,0,70,2150,472.81,803.93,1582.35,0.95,0.75,0.036,10789529.7779769,699.092755409278,15433.616919203
"33",0.4,0.8,0.51,0.39,0.189,47.9004725116476,0.05,0.082,0.068,0,0.23,0.26,0.41,0.67,0.45,0.4,6.79,20.7,31.3,6.79,20.7,31.3,0.03,0.03,70,1700,622.81,653.93,1032.35,0.9,0.65,0.04,9294481.27200477,368.948490849,25191.8126853343
"34",0.4,0.5,0.21,0.44,0.186,32.3456049590656,0.06,0.059,0.052,0,0.45,0.38,0.32,0.7965,0.45,0.63,5.79,15.7,24.3,5.79,15.7,24.3,0.03,0,140,1350,472.81,653.93,1532.35,0.95,0.65,0.03,3532297.19248405,470.813461455768,7502.54077604766
"35",0.2,0.442857142857143,0.75,0.8,0.107,70.9487848227822,0.07,0.048,0.021,0,0.15,0.43,0.11,0.9325,0.73,0.75,6.79,18.7,23.8,6.79,18.7,23.8,0.03,0.03,150,1400,372.81,1203.93,1682.35,0.95,0.65,0.031,-12198128.1327421,1260.45312559086,-9677.57379079371
"36",0.4,0.488888888888889,0.87,0.59,0.086,50.9021566337435,0.09,0.06,0.064,0,0.28,0.44,0.16,0.8925,0.75,0.57,6.79,17.7,31.8,6.79,17.7,31.8,0,0,20,1500,472.81,703.93,1532.35,1,0.85,0.044,14603235.9513911,1175.65339616322,12421.3786129901
"37",0.7,0.483333333333333,0.65,0.22,0.1,45.9834516769833,0.06,0.081,0.015,0,0.12,0.43,0.36,0.7644,0.62,0.38,6.29,19.7,29.3,6.29,19.7,29.3,0.03,0.03,120,700,572.81,1103.93,1082.35,0.85,0.8,0.029,4251202.60174966,182.93321756159,23239.0959849507
"38",0.7,0.2,0.86,0.42,0.075,136.67078400303,0.09,0.003,0.081,0,0.1,0.33,0.34,0.8251,0.67,0.47,6.79,15.2,37.8,6.79,15.2,37.8,0.03,0.03,180,1000,472.81,653.93,1182.35,0.85,0.75,0.018,3862295.22818491,313.945011696515,12302.4577052956
"39",0.4,0.35,0.65,0.7,0.094,62.0681066819404,0.06,0.097,0.014,0,0.17,0.23,0.19,0.895,0.65,0.7,6.29,23.2,33.3,6.29,23.2,33.3,0.06,0.06,80,600,422.81,653.93,1782.35,0.95,0.75,0.021,-3288496.72779198,590.542270699477,-5568.60514641378
"40",0.2,0.6,0.11,0.21,0.195,50.5948739948714,0.02,0.07,0.087,0,0.27,0.2,0.25,0.8689,0.77,0.43,6.29,10.2,30.8,6.29,10.2,30.8,0.06,0.03,30,1200,572.81,753.93,1732.35,0.85,0.85,0.012,8059971.17087971,100.759372302075,79992.2725472731
"41",0.4,0.45,0.32,0.6,0.107,69.8621255351681,0.08,0.032,0.06,0,0.16,0.47,0.29,0.7923,0.69,0.33,6.29,18.7,31.3,6.29,18.7,31.3,0.06,0.06,160,1700,472.81,803.93,1832.35,0.95,0.75,0.036,1418305.35763966,491.405143603414,2886.22407824102
"42",0.7,0.72,0.77,0.7,0.172,43.9890026835404,0.05,0.033,0.051,0,0.18,0.29,0.23,0.8779,0.67,0.63,6.29,14.7,24.3,6.29,14.7,24.3,0.06,0,160,650,422.81,1053.93,1782.35,1,0.75,0.036,-2909652.88201769,394.779651963247,-7370.32131100966
"43",0.1,2.4,0.34,0.84,0.053,43.6649473531866,0.02,0.028,0.097,0,0.24,0.21,0.4,0.6922,0.46,0.43,6.29,11.2,25.8,6.29,11.2,25.8,0.03,0.03,60,1100,522.81,1153.93,1832.35,0.9,0.7,0.048,-1468854.36342886,1489.97706170417,-985.823474187483
"44",0.9,0.22,0.16,0.26,0.151,62.8155540157784,0.05,0.031,0.025,0,0.23,0.19,0.29,0.8704,0.64,0.64,6.29,22.2,34.8,6.29,22.2,34.8,0.03,0.03,20,700,522.81,1303.93,1432.35,1,0.65,0.011,5947937.48715798,82.5951963554589,72013.1163749556
"45",0.6,0.6,0.14,0.46,0.135,31.7152953275092,0.06,0.004,0.047,0,0.16,0.12,0.27,0.8173,0.37,0.71,6.29,15.7,26.3,6.29,15.7,26.3,0.03,0.06,100,1000,572.81,953.93,1432.35,0.85,0.7,0.036,3946231.36558774,297.427570696148,13267.8734400827
"46",0.6,0.38,0.26,0.39,0.096,84.8850179961304,0.05,0.042,0.022,0,0.37,0.24,0.13,0.7008,0.32,0.56,6.29,18.2,33.3,6.29,18.2,33.3,0,0,40,1450,472.81,1003.93,1532.35,0.85,0.8,0.019,15825576.165896,288.047454721317,54940.8644530712
"47",0.5,0.666666666666667,0.18,0.19,0.115,127.103693661422,0.06,0.014,0.083,0,0.27,0.23,0.33,0.7088,0.48,0.44,6.29,21.2,34.8,6.29,21.2,34.8,0.06,0,160,700,622.81,803.93,1382.35,0.9,0.75,0.04,3476186.03616501,206.574904821387,16827.7266745961
"48",0.3,0.6,0.62,0.06,0.172,41.9293345136569,0.06,0.004,0.093,0,0.13,0.43,0.48,0.764,0.41,0.6,5.79,18.7,29.8,5.79,18.7,29.8,0.06,0.03,60,500,422.81,953.93,1782.35,0.95,0.65,0.036,3327325.28037383,99.3924789323755,33476.6303860644
"49",0.5,1.25,0.25,0.46,0.179,90.7030163336737,0.02,0.022,0.006,0,0.22,0.35,0.19,0.727,0.58,0.35,6.79,8.7,29.8,6.79,8.7,29.8,0.03,0.03,80,1950,622.81,1303.93,1182.35,0.8,0.8,0.025,11525792.5989581,200.002969466274,57628.1073711843
"50",0.9,0.142857142857143,0.12,0.46,0.052,43.1174179703744,0.07,0.029,0.015,0,0.32,0.2,0.19,0.8565,0.65,0.59,6.29,14.7,30.3,6.29,14.7,30.3,0.06,0.03,80,2000,372.81,853.93,1882.35,0.8,0.85,0.01,25341356.9916676,90.6763132362357,279470.526394767
"51",0.8,0.311111111111111,0.33,0.3,0.107,85.1118962837143,0.09,0.001,0.03,0,0.31,0.11,0.44,0.8648,0.48,0.74,5.79,21.2,37.3,5.79,21.2,37.3,0.03,0.06,70,600,422.81,1203.93,1732.35,0.75,0.75,0.028,4306326.26845223,211.761117832304,20335.7741616308
"52",0.7,0.6,0.55,0.24,0.084,46.0449908330872,0.05,0.077,0.076,0,0.21,0.41,0.2,0.7086,0.38,0.53,5.79,9.7,37.3,5.79,9.7,37.3,0.06,0.06,50,1000,572.81,803.93,1882.35,0.75,0.8,0.03,8530398.59037178,171.19481892696,49828.6025467351
"53",0.7,0.428571428571429,0.75,0.34,0.066,48.0780460145471,0.07,0.037,0.098,0,0.36,0.14,0.35,0.5988,0.32,0.41,6.29,19.7,20.3,6.29,19.7,20.3,0.03,0,160,2150,572.81,1103.93,1582.35,0.9,0.85,0.03,23254756.8762518,444.189445768344,52353.2404873477
"54",0.5,0.26,0.74,0.02,0.091,70.9651975575312,0.05,0.008,0.036,0,0.4,0.25,0.23,0.6828,0.48,0.39,6.29,12.2,24.3,6.29,12.2,24.3,0,0.06,30,850,522.81,803.93,1282.35,0.85,0.8,0.013,8072028.76944279,183.03844244291,44100.1827906203
"55",0,1,0.62,0.36,0.191,45.5633208663731,0.02,0.017,0.098,0,0.14,0.43,0.34,0.8702,0.41,0.78,6.29,14.7,31.8,6.29,14.7,31.8,0.03,0.03,180,2150,422.81,953.93,1132.35,0.85,0.75,0.02,3269300.99211977,330.156821775868,9902.26697281203
"56",0.9,0.128571428571429,0.8,0.68,0.101,46.1471299313896,0.07,0.047,0.003,0,0.4,0.17,0.4,0.838,0.64,0.55,6.79,13.2,28.8,6.79,13.2,28.8,0.03,0.06,110,1650,472.81,803.93,1982.35,0.95,0.65,0.009,13382937.2196407,376.432614155423,35552.0130732219
"57",0.7,1.125,0.49,0.25,0.116,35.1188757993058,0.04,0.081,0.031,0,0.29,0.32,0.24,0.5779,0.33,0.37,6.29,16.7,22.3,6.29,16.7,22.3,0.06,0.06,100,1550,522.81,1153.93,1582.35,0.85,0.8,0.045,11373664.3140594,200.875786827338,56620.3846351854
"58",0.7,0.4,0.56,0.32,0.181,110.8063145888,0.09,0.046,0.01,0,0.29,0.18,0.41,0.936,0.8,0.68,6.29,22.2,30.8,6.29,22.2,30.8,0,0.03,50,2200,472.81,653.93,1332.35,0.9,0.75,0.036,15973269.8013152,333.309774110278,47923.1965037734
"59",0.9,0.14,0.86,0.26,0.121,63.4134891113666,0.1,0.063,0.082,0,0.37,0.34,0.37,0.7894,0.46,0.61,5.79,13.7,35.8,5.79,13.7,35.8,0,0.03,130,1000,622.81,703.93,1682.35,0.95,0.7,0.014,7872690.60375703,538.953588916445,14607.3627964606
"60",0.4,0.483333333333333,0.51,0.1,0.104,40.1191133900826,0.06,0.033,0.051,0,0.13,0.12,0.31,0.8208,0.72,0.36,6.79,21.7,26.8,6.79,21.7,26.8,0.03,0.03,0,1100,372.81,603.93,1632.35,0.85,0.75,0.029,11271067.1229819,135.671796187088,83075.9777620939
"61",0.2,0.48,0.79,0.1,0.023,79.1085231803374,0.1,0.096,0.089,0,0.32,0.3,0.33,0.9126,0.62,0.77,6.79,12.7,19.8,6.79,12.7,19.8,0.06,0.03,70,2050,572.81,903.93,1432.35,0.8,0.85,0.048,28623688.302141,509.613110628389,56167.4880515652
"62",0.2,0.68,0.71,0.13,0.054,71.3369872962275,0.05,0.056,0.059,0,0.42,0.43,0.22,0.9318,0.78,0.69,6.79,23.7,34.8,6.79,23.7,34.8,0.03,0.03,70,1050,372.81,1003.93,1632.35,1,0.8,0.034,11760607.2430706,581.227354542271,20234.0911024952
"63",0.1,0.34,0.34,0.88,0.164,51.4922143726547,0.05,0.078,0.054,0,0.34,0.34,0.47,0.896,0.8,0.48,6.29,8.2,29.3,6.29,8.2,29.3,0.06,0.03,110,550,522.81,903.93,1032.35,1,0.8,0.017,-15123270.3795891,688.714735998034,-21958.6856344428
"64",0.1,0.52,0.54,0.02,0.149,94.1767881051695,0.05,0.086,0.065,0,0.23,0.4,0.26,0.8839,0.57,0.73,6.29,19.2,20.3,6.29,19.2,20.3,0.03,0.03,100,900,472.81,1053.93,2032.35,0.95,0.65,0.026,7627115.87503557,93.6806724907974,81416.1093451246
"65",1,1.43333333333333,0.17,0.41,0.034,66.1572395676631,0.03,0.062,0.017,0,0.14,0.26,0.43,0.688,0.48,0.4,6.29,17.7,20.8,6.29,17.7,20.8,0.03,0.03,50,950,622.81,1303.93,1682.35,0.8,0.75,0.043,12442969.1267911,130.659956326848,95231.6951313286
"66",0.9,0.54,0.14,0.13,0.055,58.6039045442116,0.05,0.051,0.054,0,0.27,0.16,0.11,0.705,0.5,0.41,6.29,18.7,27.8,6.29,18.7,27.8,0.06,0.06,50,2150,672.81,1003.93,1932.35,0.95,0.85,0.027,23833372.1264338,134.373292167402,177366.884013992
"67",0.1,0.155555555555556,0.18,0.12,0.198,70.2855084981223,0.09,0.089,0.014,0,0.21,0.11,0.24,0.8922,0.78,0.51,5.79,8.2,38.3,5.79,8.2,38.3,0.03,0.03,40,500,572.81,653.93,1082.35,0.75,0.7,0.014,2809134.14618912,114.454944259854,24543.5805709832
"68",0.4,0.133333333333333,0.78,0.17,0.033,48.3654815302723,0.06,0.022,0.084,0,0.26,0.31,0.39,0.8647,0.59,0.67,6.29,20.2,20.3,6.29,20.2,20.3,0.06,0,100,2200,572.81,1003.93,1382.35,1,0.85,0.008,32562291.0129972,203.12547095521,160306.291770653
"69",0.5,0.625,0.27,0.34,0.161,59.6725300082981,0.04,0.1,0.033,0,0.21,0.5,0.49,0.8977,0.67,0.69,5.79,16.2,40.8,5.79,16.2,40.8,0,0.03,100,1200,572.81,953.93,1832.35,0.9,0.8,0.025,6136205.71620143,244.573977094801,25089.3647357377
"70",0.9,0.2,0.56,0.21,0.063,25.1301036856314,0.08,0.086,0.012,0,0.39,0.17,0.47,0.8557,0.61,0.63,6.79,23.2,39.8,6.79,23.2,39.8,0.06,0.03,180,1400,472.81,703.93,982.35,0.9,0.8,0.016,15975400.8900457,227.731260254091,70150.2326567778
"71",0.9,0.666666666666667,0.33,0.76,0.087,59.044264327098,0.03,0.072,0.059,0,0.48,0.39,0.1,0.5239,0.31,0.31,5.79,8.2,26.3,5.79,8.2,26.3,0,0.03,50,2300,472.81,853.93,1382.35,0.85,0.8,0.02,24472882.1076609,238.534380599706,102596.875327292
"72",0.4,0.8,0.49,0.59,0.071,67.7052488238898,0.06,0.006,0.023,0,0.45,0.41,0.16,0.8614,0.78,0.37,6.79,17.2,25.8,6.79,17.2,25.8,0.06,0,100,1050,472.81,1253.93,982.35,0.8,0.8,0.048,2608051.86467331,646.98650471084,4031.07614406723
"73",0.6,0.3,0.12,0.18,0.116,57.2614798680539,0.06,0.067,0.04,0,0.14,0.32,0.14,0.7892,0.32,0.69,5.79,8.2,21.8,5.79,8.2,21.8,0,0.03,170,1200,522.81,1153.93,1132.35,0.95,0.8,0.018,8816099.11799856,129.69454118076,67975.8688201937
"74",0.9,0.183333333333333,0.08,0.89,0.152,49.8158757631243,0.06,0.03,0.056,0,0.39,0.44,0.35,0.8264,0.38,0.72,5.79,14.2,37.8,5.79,14.2,37.8,0,0.03,50,2050,472.81,603.93,1782.35,0.9,0.75,0.011,17107029.9108882,167.93141916638,101869.143938688
"75",0.8,0.375,0.23,0.79,0.037,46.1471299313896,0.08,0.074,0.006,0,0.29,0.22,0.47,0.6872,0.32,0.54,5.79,19.2,20.8,5.79,19.2,20.8,0.03,0.06,50,1000,422.81,853.93,1082.35,0.9,0.65,0.03,9295165.15686417,544.118359914908,17082.9838535825
"76",0.6,0.18,0.62,0.06,0.041,35.6143402147054,0.05,0.061,0.037,0,0.26,0.18,0.41,0.7603,0.49,0.53,6.29,11.2,28.8,6.29,11.2,28.8,0.03,0.06,50,1650,372.81,853.93,2082.35,0.85,0.75,0.009,19616923.1918323,117.514902205246,166931.366351906
"77",1,0.27,0.18,0.68,0.193,35.7525381916319,0.1,0.087,0.008,0,0.37,0.22,0.18,0.8419,0.69,0.49,6.29,17.2,29.8,6.29,17.2,29.8,0.03,0.03,90,1200,472.81,753.93,1832.35,0.95,0.85,0.027,8841575.08152872,117.427774326999,75293.7295473878
"78",0.1,0.22,0.28,0.57,0.163,48.1107910299023,0.1,0.064,0.012,0,0.44,0.11,0.17,0.594,0.3,0.42,5.79,13.2,25.3,5.79,13.2,25.3,0,0,160,2200,572.81,703.93,1482.35,0.8,0.75,0.022,458262.553212322,557.198801859717,822.43994725548
"79",0.6,0.37,0.71,0.55,0.049,49.9998305078793,0.1,0.043,0.032,0,0.25,0.43,0.42,0.811,0.37,0.7,6.29,15.7,23.3,6.29,15.7,23.3,0.03,0,10,1600,622.81,753.93,1332.35,0.85,0.75,0.037,21622135.7563163,693.546944018068,31176.1675872268
"80",0,0.477777777777778,0.7,0.3,0.169,49.1005108917331,0.09,0.021,0.02,0,0.31,0.5,0.45,0.783,0.65,0.38,5.79,19.7,34.8,5.79,19.7,34.8,0.03,0.03,190,1150,372.81,653.93,1632.35,0.85,0.7,0.043,-2238369.4947162,401.143517409641,-5579.97174968781
"81",0.4,0.466666666666667,0.77,0.83,0.195,52.4687796855541,0.03,0.053,0.075,0,0.28,0.45,0.4,0.6645,0.39,0.45,5.79,19.7,28.3,5.79,19.7,28.3,0.03,0.06,120,2500,622.81,1203.93,1582.35,1,0.75,0.014,6027930.62997451,534.482678634564,11278.0654470861
"82",0.5,0.377777777777778,0.29,0.9,0.096,94.1107863300327,0.09,0.081,0.071,0,0.3,0.13,0.42,0.79,0.58,0.5,6.29,11.7,23.8,6.29,11.7,23.8,0.03,0.03,70,1000,472.81,1053.93,1182.35,0.85,0.7,0.034,1473990.98481444,790.11774806693,1865.53331882577
"83",0.5,0.557142857142857,0.55,0.74,0.061,53.3641297738677,0.07,0.088,0.097,0,0.37,0.22,0.48,0.5716,0.32,0.37,6.29,18.7,27.3,6.29,18.7,27.3,0.06,0,120,2450,472.81,953.93,1332.35,0.9,0.85,0.039,17994512.9904239,450.625894171433,39932.2658177698
"84",0.2,0.4,0.19,0.22,0.166,46.6729037237745,0.05,0.04,0.049,0,0.28,0.14,0.29,0.8024,0.48,0.62,6.29,17.7,27.3,6.29,17.7,27.3,0.06,0.03,160,1400,522.81,803.93,1382.35,0.85,0.8,0.02,5637428.49915366,159.592994529242,35323.7842035775
"85",0.3,0.34,0.28,0.11,0.185,56.3846371003335,0.05,0.026,0.099,0,0.4,0.35,0.33,0.7704,0.59,0.44,5.79,22.7,37.3,5.79,22.7,37.3,0.03,0,150,1050,522.81,903.93,1732.35,0.95,0.7,0.017,6783616.51755414,148.095215469872,45805.7776953245
"86",0.3,0.366666666666667,0.01,0.71,0.187,118.587285335234,0.03,0.039,0.084,0,0.42,0.46,0.36,0.8526,0.78,0.33,5.79,18.2,26.8,5.79,18.2,26.8,0.06,0.06,90,1550,522.81,1103.93,2032.35,0.95,0.8,0.011,2476568.28094436,388.713923118366,6371.18490914005
"87",0.3,0.244444444444444,0.13,0.06,0.074,42.5557631689201,0.09,0.017,0.092,0,0.37,0.2,0.29,0.6864,0.44,0.44,6.79,11.7,35.3,6.79,11.7,35.3,0.03,0.06,150,2100,472.81,803.93,1582.35,0.95,0.75,0.022,20815975.4702743,174.042116825955,119603.092917392
"88",0.3,0.183333333333333,0.75,0.52,0.039,53.6040177249814,0.06,0.099,0.023,0,0.1,0.26,0.32,0.652,0.42,0.4,6.29,17.2,23.3,6.29,17.2,23.3,0.03,0.03,140,1850,422.81,953.93,1232.35,0.95,0.65,0.011,7003515.57214105,901.138601963357,7771.85169615654
"89",1,1.25,0.01,0.49,0.188,42.9841934616215,0.02,0.061,0.079,0,0.23,0.17,0.27,0.8992,0.72,0.64,6.79,13.2,24.3,6.79,13.2,24.3,0.03,0,90,1900,472.81,853.93,1982.35,1,0.75,0.025,16250698.5139048,65.9409282336228,246443.278085653
