"","eta","lambda_obs","sigma0","rho","mu","nuC","pH","pU","pV","deltaC","deltaH","deltaU","deltaV","thetaH","epsilonC","epsilonH","LMH","LMU","LMV","LNH","LNU","LNV","ky","kc","cs","cd","cH","cU","cV","q0","qs","y_hobs","COST","LYG","ICER"
"1",0.9,0.283333333333333,0.17,0.8,0.142,57.1247224357076,0.06,0.051,0.069,0,0.3,0.15,0.39,0.741,0.65,0.26,6.79,11.2,20.3,6.79,11.2,20.3,0,0.03,0,1850,672.81,1003.93,1632.35,1,0.8,0.017,11879155.1184633,91.5808109358877,129712.272659165
"2",0.5,0.2375,0.58,0.87,0.096,65.877109764958,0.08,0.001,0.063,0,0.27,0.43,0.25,0.6568,0.56,0.22,6.29,22.2,38.3,6.29,22.2,38.3,0.03,0.03,0,1750,672.81,1253.93,1782.35,0.85,0.7,0.019,12392879.1697985,443.120725812136,27967.2749386418
"3",0.2,0.3,0,0.42,0.06,35.2487876333457,0.03,0.036,0.024,0,0.36,0.28,0.21,0.6755,0.45,0.41,6.79,24.2,36.8,6.79,24.2,36.8,0.03,0.06,0,1700,622.81,1053.93,1482.35,0.75,0.65,0.009,12398733.5516504,371.918382431228,33337.2431623303
"4",0.6,0.5,0.52,0.01,0.188,118.587285335234,0.03,0.007,0.062,0,0.14,0.21,0.28,0.6379,0.49,0.29,6.29,13.2,28.3,6.29,13.2,28.3,0.06,0.03,0,1950,622.81,753.93,1582.35,0.95,0.75,0.015,11392920.6934379,13.4081790775767,849699.32363828
"5",0.9,1.03333333333333,0.03,0.6,0.086,62.662747037094,0.03,0.007,0.098,0,0.38,0.49,0.39,0.5408,0.44,0.18,5.79,8.7,35.3,5.79,8.7,35.3,0,0.03,0,650,372.81,1003.93,1782.35,0.85,0.7,0.031,4656809.0523863,111.563665176147,41741.2698393668
"6",0.3,0.4125,0.13,0.89,0.175,145.590326218127,0.08,0.074,0.079,0,0.33,0.47,0.14,0.8258,0.74,0.33,5.79,24.2,30.3,5.79,24.2,30.3,0.03,0,0,1300,622.81,1153.93,1532.35,0.9,0.8,0.033,7961409.42947049,402.999286401947,19755.3933669497
"7",0.6,0.425,0.25,0.74,0.042,84.4240922729693,0.08,0.068,0.035,0,0.31,0.21,0.41,0.3917,0.23,0.21,6.29,8.2,20.8,6.29,8.2,20.8,0.06,0.06,0,1300,522.81,1253.93,1032.35,0.85,0.85,0.034,9621979.67301909,176.675115596864,54461.4313142686
"8",0.6,0.7,0.12,0.69,0.105,27.9875000522651,0.04,0.053,0.044,0,0.35,0.11,0.19,0.648,0.45,0.36,6.79,23.2,39.3,6.79,23.2,39.3,0.03,0.06,0,500,622.81,753.93,2132.35,0.9,0.7,0.028,2989060.01783452,313.703159576739,9528.30702077555
"9",0.5,1.05,0.21,0.67,0.031,66.2752509981835,0.04,0.08,0.025,0,0.24,0.46,0.44,0.5575,0.41,0.25,6.79,11.2,19.8,6.79,11.2,19.8,0.06,0.03,0,550,572.81,703.93,2082.35,1,0.8,0.042,4200405.08393194,320.781033282585,13094.3062342208
"10",0.2,0.32,0.13,0.19,0.062,41.8291330941767,0.05,0.073,0.066,0,0.45,0.45,0.37,0.3583,0.31,0.07,5.79,11.7,33.3,5.79,11.7,33.3,0.06,0.06,0,1450,372.81,1003.93,1682.35,0.95,0.8,0.016,10465897.309944,125.33159687257,83505.6567625576
"11",0.5,0.685714285714286,0.6,0.02,0.095,47.0781512386055,0.07,0.03,0.079,0,0.39,0.44,0.38,0.4037,0.33,0.11,5.79,12.7,24.8,5.79,12.7,24.8,0.03,0.03,0,1400,622.81,853.93,2082.35,0.95,0.65,0.048,9375755.8354405,88.7585249517251,105632.17269034
"12",0.6,1.55,0.84,0.35,0.155,60.1704811682958,0.02,0.014,0.038,0,0.12,0.12,0.35,0.34,0.34,0,6.29,14.2,27.3,6.29,14.2,27.3,0.03,0.03,0,1000,472.81,1103.93,2032.35,0.9,0.8,0.031,6003691.20523105,97.9176881367548,61313.6535336304
"13",0.7,0.285714285714286,0.68,0.7,0.09,82.9379757157071,0.07,0.06,0.056,0,0.36,0.15,0.11,0.597,0.38,0.35,5.79,17.2,24.8,5.79,17.2,24.8,0.06,0,0,1400,422.81,1003.93,2082.35,0.8,0.8,0.02,10587920.1119343,168.133847145962,62973.162701396
"14",0.9,0.271428571428571,0.07,0.81,0.06,39.7629724354162,0.07,0.017,0.075,0,0.11,0.21,0.43,0.4604,0.29,0.24,6.29,15.7,39.3,6.29,15.7,39.3,0.03,0,0,1750,622.81,1053.93,1582.35,0.85,0.75,0.019,14784637.8953268,78.4011997735402,188576.679158378
"15",0.4,0.925,0.49,0.79,0.121,34.1480598024553,0.04,0.04,0.054,0,0.14,0.4,0.39,0.5864,0.53,0.12,5.79,14.2,22.8,5.79,14.2,22.8,0.03,0.03,0,500,572.81,853.93,1632.35,1,0.85,0.037,3134968.74651348,274.99644386671,11400.0337692839
"16",0.6,0.155555555555556,0.62,0.58,0.158,95.9532487490035,0.09,0.036,0.044,0,0.45,0.3,0.19,0.676,0.55,0.28,5.79,20.7,35.3,5.79,20.7,35.3,0.03,0.06,0,1100,522.81,1003.93,1632.35,0.85,0.8,0.014,6281241.51159697,168.676420589249,37238.4088401584
"17",0.5,0.3,0.72,0.1,0.184,47.9004725116476,0.09,0.039,0.017,0,0.49,0.37,0.41,0.4104,0.12,0.33,6.29,13.2,37.3,6.29,13.2,37.3,0,0,0,1750,572.81,703.93,1082.35,0.95,0.65,0.027,10521838.4502053,110.019552905251,95636.0771550009
"18",0.2,0.35,0.75,0.49,0.165,40.9125298022634,0.04,0.018,0.019,0,0.35,0.3,0.16,0.4642,0.43,0.06,5.79,23.7,32.8,5.79,23.7,32.8,0,0.06,0,2200,522.81,603.93,1332.35,0.85,0.7,0.014,12668008.0667081,344.80557451334,36739.5686238188
"19",0.1,0.533333333333333,0.41,0.33,0.195,58.8682942196668,0.09,0.022,0.047,0,0.25,0.34,0.44,0.8299,0.79,0.19,6.29,12.2,40.8,6.29,12.2,40.8,0.03,0,0,2150,422.81,1303.93,2132.35,0.8,0.75,0.048,13002387.8158171,219.079949578291,59349.967173379
"20",0.6,0.1,0.77,0.76,0.124,85.5841220169631,0.07,0.033,0.046,0,0.27,0.36,0.21,0.7114,0.61,0.26,6.29,11.7,38.3,6.29,11.7,38.3,0.03,0.06,0,2450,422.81,1303.93,1682.35,0.95,0.8,0.007,15435392.3397037,227.6344935206,67807.7917848901
"21",0,0.0625,0.23,0.16,0.18,48.3848823507059,0.08,0.093,0.019,0,0.16,0.12,0.39,0.7954,0.67,0.38,6.29,23.2,21.8,6.29,23.2,21.8,0.03,0.06,0,1500,522.81,1053.93,1082.35,0.75,0.65,0.005,8446307.4507523,134.604168282578,62749.2265545649
"22",0.4,0.55,0.46,0.09,0.101,51.7537714232808,0.02,0.046,0.087,0,0.3,0.25,0.13,0.265,0.25,0.02,6.29,17.7,19.3,6.29,17.7,19.3,0.03,0,0,2400,472.81,1203.93,2082.35,0.85,0.8,0.011,18405197.3376699,40.3310893843745,456352.595940556
"23",0.5,1,0.26,0.04,0.12,65.3011826274251,0.02,0.018,0.008,0,0.3,0.24,0.2,0.6056,0.42,0.32,6.79,23.7,27.3,6.79,23.7,27.3,0.03,0.06,0,1950,522.81,703.93,1382.35,0.9,0.7,0.02,12313242.6275902,43.4476470829236,283404.130126755
"24",1,0.175,0.82,0.16,0.115,48.4275869471142,0.04,0.043,0.091,0,0.11,0.2,0.3,0.6052,0.58,0.06,5.79,18.7,38.8,5.79,18.7,38.8,0,0.06,0,2450,622.81,603.93,1332.35,1,0.75,0.007,15583414.5239918,22.4716695680595,693469.369367268
"25",0.5,0.975,0.07,0.22,0.068,57.664035132136,0.04,0.086,0.05,0,0.34,0.49,0.35,0.7458,0.59,0.38,6.79,13.7,33.8,6.79,13.7,33.8,0.06,0,0,500,522.81,853.93,1982.35,0.75,0.7,0.039,3624501.88458595,145.363145103833,24934.1184933565
"26",0.3,0.0555555555555556,0.04,0.59,0.057,37.636423946728,0.09,0.087,0.04,0,0.13,0.33,0.37,0.715,0.62,0.25,6.79,17.7,34.3,6.79,17.7,34.3,0.03,0.03,0,1250,372.81,753.93,1182.35,1,0.8,0.005,9953252.41909825,345.46650674709,28811.048899698
"27",0.4,0.25,0.86,0.72,0.073,121.369270264442,0.08,0.075,0.081,0,0.28,0.25,0.26,0.742,0.57,0.4,6.29,12.7,24.8,6.29,12.7,24.8,0.03,0.03,0,1300,422.81,1053.93,2032.35,0.8,0.75,0.02,9309324.90814135,398.106193150593,23384.0243339793
"28",0.9,0.371428571428571,0.88,0.39,0.068,64.6958656422028,0.07,0.058,0.07,0,0.28,0.46,0.15,0.424,0.28,0.2,6.29,17.7,21.8,6.29,17.7,21.8,0.03,0.06,0,2250,522.81,903.93,1582.35,0.95,0.75,0.026,14185391.200101,194.449138538594,72951.6793271139
"29",0.8,0.08,0.27,0.39,0.03,61.2826828626618,0.1,0.099,0.065,0,0.18,0.17,0.37,0.4645,0.15,0.37,6.79,16.7,30.3,6.79,16.7,30.3,0.03,0.06,0,1400,522.81,1053.93,1432.35,0.85,0.7,0.008,10969703.5956639,94.2845750472598,116346.74696434
"30",0.5,0.257142857142857,0.12,0.07,0.033,54.4537329495243,0.07,0.08,0.01,0,0.15,0.24,0.5,0.7595,0.63,0.35,5.79,10.2,26.8,5.79,10.2,26.8,0.06,0.03,0,1000,672.81,753.93,1432.35,0.75,0.85,0.018,8219733.32833801,30.532983530783,269208.324173462
"31",0.5,0.444444444444444,0.51,0.66,0.179,46.3445530914514,0.09,0.09,0.008,0,0.14,0.3,0.15,0.5786,0.57,0.02,5.79,15.7,32.8,5.79,15.7,32.8,0.03,0.06,0,2300,372.81,1103.93,1232.35,0.9,0.7,0.04,12659213.0902726,300.838035850428,42079.8289501085
"32",0,0.35,0.89,0.58,0.199,96.3074708533482,0.02,0.066,0.06,0,0.16,0.11,0.36,0.6409,0.37,0.43,6.29,7.7,39.8,6.29,7.7,39.8,0.06,0,0,1100,522.81,1053.93,1232.35,0.8,0.75,0.007,6877971.98932833,326.254242753755,21081.63232231
"33",0.5,0.65,0.33,0.52,0.128,35.0076929466816,0.04,0.077,0.073,0,0.46,0.44,0.25,0.5425,0.25,0.39,6.79,12.2,36.3,6.79,12.2,36.3,0.03,0,0,2450,422.81,753.93,1832.35,0.85,0.75,0.026,17316579.8193951,230.625505346163,75085.2764242332
"34",0.7,0.275,0.76,0.32,0.157,83.7227843904892,0.04,0.007,0.075,0,0.38,0.21,0.12,0.538,0.23,0.4,6.79,8.7,19.8,6.79,8.7,19.8,0.03,0.03,0,1650,672.81,603.93,1532.35,0.95,0.7,0.011,10099554.8671864,127.305232859858,79333.3835562309
"35",0.5,1.66666666666667,0.09,0.12,0.049,44.0618177115819,0.03,0.031,0.053,0,0.21,0.1,0.23,0.721,0.7,0.07,6.29,21.7,36.8,6.29,21.7,36.8,0,0.06,0,500,422.81,1053.93,1482.35,0.9,0.8,0.05,3311895.00288077,111.843928306572,29611.7549966827
"36",0.9,0.075,0.47,0.45,0.116,72.3555572631568,0.08,0.084,0.026,0,0.27,0.35,0.16,0.5896,0.28,0.43,5.79,19.7,25.3,5.79,19.7,25.3,0.06,0.03,0,2200,472.81,753.93,1682.35,0.8,0.8,0.006,15206563.135276,33.845072174478,449299.178825302
"37",0.9,0.15,0.74,0.62,0.192,36.3044024905524,0.04,0.003,0.025,0,0.25,0.3,0.11,0.7447,0.63,0.31,6.79,17.2,20.3,6.79,17.2,20.3,0.06,0.03,0,1250,572.81,1253.93,1982.35,0.95,0.7,0.006,7178334.95892585,70.8197430663931,101360.646736549
"38",0.9,0.155555555555556,0.37,0.46,0.122,33.3858738068257,0.09,0.053,0.001,0,0.43,0.23,0.13,0.456,0.15,0.36,6.29,11.2,36.3,6.29,11.2,36.3,0.06,0.03,0,800,572.81,1053.93,1382.35,0.85,0.85,0.014,5309773.32861442,42.1379642130619,126009.251461856
"39",0.4,0.3,0.25,0.52,0.145,182.797271787931,0.08,0.036,0.058,0,0.19,0.17,0.18,0.5181,0.21,0.39,6.79,9.2,40.3,6.79,9.2,40.3,0.06,0.06,0,1900,572.81,753.93,1682.35,0.75,0.75,0.024,11364308.2542448,195.17742545836,58225.5259672399
"40",0.3,0.383333333333333,0.25,0.58,0.168,52.4177073531759,0.06,0.061,0.085,0,0.39,0.13,0.33,0.928,0.88,0.4,6.79,10.7,30.8,6.79,10.7,30.8,0.03,0.03,0,2450,572.81,1253.93,1132.35,0.85,0.85,0.023,14867031.9168307,210.643533420334,70579.104306819
"41",0.6,1.85,0.22,0.4,0.124,50.1379781282557,0.02,0.005,0.062,0,0.1,0.3,0.31,0.845,0.75,0.38,6.29,11.2,21.8,6.29,11.2,21.8,0.03,0,0,1800,622.81,1003.93,1432.35,0.8,0.7,0.037,12686519.3584846,155.058677528775,81817.5387580637
"42",0.2,0.488888888888889,0.77,0.58,0.066,104.559454860521,0.09,0.023,0.072,0,0.3,0.31,0.43,0.8362,0.82,0.09,6.29,15.7,38.8,6.29,15.7,38.8,0.03,0.03,0,1950,472.81,653.93,2132.35,0.75,0.7,0.044,14426558.8588708,490.80595748415,29393.6099162706
"43",0.3,0.614285714285714,0.43,0.6,0.02,34.6364585564026,0.07,0.085,0.018,0,0.21,0.14,0.32,0.5904,0.36,0.36,6.29,22.7,28.3,6.29,22.7,28.3,0.06,0.06,0,1700,522.81,953.93,1782.35,0.95,0.8,0.043,13137081.8638655,369.003998935771,35601.4620485241
"44",0.7,0.455555555555556,0.74,0.52,0.08,67.9513244153799,0.09,0.091,0.049,0,0.37,0.48,0.45,0.2454,0.23,0.02,5.79,8.7,22.8,5.79,8.7,22.8,0.03,0.06,0,800,672.81,803.93,1582.35,0.9,0.7,0.041,4955540.70386546,189.186725303861,26193.9134255121
"45",0.7,0.266666666666667,0.73,0.38,0.064,88.6717828706554,0.03,0.031,0.086,0,0.32,0.49,0.32,0.505,0.25,0.34,6.29,16.7,34.3,6.29,16.7,34.3,0.03,0.06,0,1300,522.81,653.93,1682.35,0.85,0.75,0.008,9274991.51099904,121.646404457427,76245.5047674266
"46",0,0.271428571428571,0.18,0.06,0.151,74.1270508357157,0.07,0.009,0.067,0,0.4,0.47,0.48,0.912,0.84,0.45,6.29,8.7,25.3,6.29,8.7,25.3,0.03,0.03,0,600,672.81,1053.93,1882.35,0.9,0.85,0.019,3622216.65881644,63.8497440202395,56730.3238939884
"47",0.8,0.571428571428571,0.06,0.7,0.161,41.9705268518038,0.07,0.072,0.071,0,0.29,0.18,0.25,0.5644,0.34,0.34,6.79,14.7,34.3,6.79,14.7,34.3,0.06,0.06,0,950,622.81,853.93,1982.35,1,0.7,0.04,5199923.67533677,165.180329846087,31480.2838823606
"48",0.9,0.283333333333333,0.29,0.69,0.178,49.6987440305729,0.06,0.092,0.065,0,0.44,0.39,0.44,0.804,0.8,0.02,6.29,12.2,40.3,6.29,12.2,40.3,0.03,0.06,0,1850,422.81,853.93,1432.35,0.9,0.85,0.017,10302539.0277476,74.6467625093369,138017.225147025
"49",0.8,0.266666666666667,0.39,0.07,0.115,38.9825905940912,0.03,0.084,0.055,0,0.22,0.24,0.44,0.6876,0.56,0.29,6.29,17.2,20.3,6.29,17.2,20.3,0.03,0.06,0,550,672.81,803.93,1832.35,0.9,0.85,0.008,3435509.29872281,19.2870876306733,178124.83483816
"50",0.3,0.3,0.36,0.55,0.171,50.1013284101209,0.09,0.076,0.017,0,0.11,0.27,0.38,0.5296,0.52,0.02,6.79,22.2,21.8,6.79,22.2,21.8,0.03,0.06,0,2000,372.81,953.93,2032.35,0.95,0.85,0.027,11345687.5439674,185.226642333103,61253.000114119
"51",0.8,0.775,0.42,0.8,0.193,44.7075942362008,0.04,0.008,0.069,0,0.49,0.19,0.43,0.5412,0.26,0.38,6.29,8.2,40.8,6.29,8.2,40.8,0.03,0.06,0,1800,472.81,703.93,1732.35,0.85,0.65,0.031,9528876.54054778,197.662911267542,48207.7111960077
"52",0.5,0.72,0.82,0.31,0.163,64.319816564559,0.05,0.034,0.068,0,0.47,0.44,0.24,0.4937,0.39,0.17,6.29,10.7,21.3,6.29,10.7,21.3,0,0.03,0,2300,472.81,953.93,2082.35,0.8,0.85,0.036,13088869.86145,158.249584182362,82710.2954429682
"53",0.1,0.266666666666667,0.7,0.36,0.195,39.8802704393056,0.06,0.047,0.006,0,0.22,0.3,0.37,0.6342,0.41,0.38,5.79,24.7,23.8,5.79,24.7,23.8,0,0,0,2250,572.81,1103.93,1982.35,0.8,0.7,0.016,13891930.0294792,259.361478991457,53562.0404521857
"54",0.4,0.114285714285714,0.21,0.24,0.137,47.758152107384,0.07,0.068,0.009,0,0.48,0.13,0.44,0.5996,0.48,0.23,6.79,19.7,24.8,6.79,19.7,24.8,0.06,0,0,1800,422.81,1053.93,1982.35,0.9,0.75,0.008,12695788.427532,116.417378075677,109054.065959801
"55",0.7,0.416666666666667,0.69,0.22,0.141,64.319816564559,0.06,0.051,0.081,0,0.37,0.41,0.11,0.623,0.42,0.35,6.29,21.2,31.3,6.29,21.2,31.3,0,0,0,1400,422.81,753.93,2032.35,0.9,0.85,0.025,9228132.33886188,123.02706852158,75008.9590019226
"56",0.9,0.8,0.03,0.65,0.181,64.5570266580081,0.05,0.056,0.089,0,0.15,0.3,0.31,0.6656,0.62,0.12,6.29,17.2,32.3,6.29,17.2,32.3,0.03,0.03,0,1150,422.81,703.93,1732.35,1,0.65,0.04,6639508.78401426,97.4174164207707,68155.2542446468
"57",0.9,0.142857142857143,0.44,0.48,0.155,42.3657978646285,0.07,0.048,0.054,0,0.43,0.48,0.13,0.8348,0.72,0.41,5.79,19.7,35.3,5.79,19.7,35.3,0,0.03,0,750,422.81,703.93,1182.35,0.9,0.75,0.01,4640724.70709468,78.5060843009564,59112.9305252859
"58",0.7,0.08,0.15,0.2,0.115,56.887536972428,0.1,0.001,0.018,0,0.29,0.28,0.19,0.9124,0.88,0.27,5.79,17.2,35.3,5.79,17.2,35.3,0.06,0.06,0,2100,622.81,903.93,1982.35,0.95,0.8,0.008,13567903.3065961,53.6816311283251,252747.597668228
"59",0.9,0.16,0.26,0.06,0.125,33.9370000063857,0.05,0.059,0.077,0,0.19,0.13,0.17,0.5176,0.28,0.33,6.29,23.7,35.8,6.29,23.7,35.8,0.06,0.03,0,1150,522.81,953.93,1482.35,1,0.65,0.008,7751554.65457663,13.6491123380347,567916.393579391
"60",0.4,0.333333333333333,0.37,0.58,0.162,52.3610529806055,0.06,0.01,0.027,0,0.29,0.28,0.48,0.8024,0.74,0.24,6.79,22.2,29.8,6.79,22.2,29.8,0,0,0,1700,622.81,1153.93,1182.35,0.8,0.8,0.02,11116596.0951918,222.477207966691,49967.3481018163
"61",0.7,0.0857142857142857,0.66,0.48,0.177,31.5167951568863,0.07,0.013,0.042,0,0.33,0.15,0.19,0.756,0.6,0.39,6.29,11.2,23.3,6.29,11.2,23.3,0,0.03,0,650,472.81,703.93,1882.35,0.8,0.75,0.006,3854487.17243398,114.846069293863,33562.2037056514
"62",0.6,0.275,0.74,0.33,0.2,78.4689407083687,0.04,0.023,0.097,0,0.37,0.1,0.22,0.7965,0.63,0.45,6.79,13.7,36.3,6.79,13.7,36.3,0.06,0,0,650,372.81,1303.93,1732.35,0.75,0.7,0.011,3795585.61717083,113.631806307916,33402.4930210619
"63",0.2,0.94,0.37,0.37,0.119,41.6918501097197,0.05,0.099,0.01,0,0.23,0.18,0.39,0.834,0.8,0.17,6.79,9.2,23.3,6.79,9.2,23.3,0.06,0.06,0,1950,672.81,1253.93,1232.35,0.95,0.75,0.047,11827924.1302834,283.84532040122,41670.3157676318
"64",0.7,0.35,0.38,0.34,0.093,79.4989404251864,0.1,0.098,0.056,0,0.16,0.12,0.31,0.7894,0.61,0.46,5.79,22.2,36.3,5.79,22.2,36.3,0.06,0.03,0,600,472.81,1303.93,1182.35,0.85,0.75,0.035,3630988.99227831,112.723850621833,32211.3640746676
"65",0.1,0.22,0.62,0.15,0.111,56.7873034533006,0.1,0.064,0.072,0,0.25,0.19,0.49,0.7597,0.73,0.11,6.79,11.2,22.8,6.79,11.2,22.8,0.06,0.06,0,2100,572.81,1303.93,1232.35,0.95,0.85,0.022,13461841.2673992,91.8642065997205,146540.657843554
"66",0.1,1.05,0.07,0.69,0.145,80.1300860740177,0.04,0.051,0.021,0,0.14,0.42,0.36,0.6047,0.33,0.41,6.29,10.7,22.8,6.29,10.7,22.8,0,0.03,0,1650,422.81,1103.93,1182.35,0.95,0.8,0.042,10462870.3075572,448.693144166077,23318.5428473685
"67",0.6,0.4125,0.28,0.78,0.197,32.1734981809147,0.08,0.087,0.061,0,0.17,0.18,0.16,0.9142,0.87,0.34,6.79,13.7,34.3,6.79,13.7,34.3,0.03,0.03,0,550,522.81,1253.93,1082.35,0.8,0.8,0.033,2693018.74860634,179.68392517993,14987.5329465873
"68",0.7,0.375,0.7,0.76,0.155,82.9379757157071,0.04,0.07,0.092,0,0.27,0.3,0.25,0.44,0.2,0.3,6.29,13.7,35.3,6.29,13.7,35.3,0.06,0.06,0,2400,672.81,803.93,2082.35,0.9,0.65,0.015,13934501.972259,237.927147211123,58566.2549885253
"69",0.3,0.7,0.22,0.48,0.042,50.5948739948714,0.06,0.041,0.044,0,0.46,0.28,0.33,0.8362,0.74,0.37,6.29,23.7,36.3,6.29,23.7,36.3,0.03,0.03,0,1700,372.81,1253.93,1982.35,0.95,0.7,0.042,13479797.9201148,526.076736388534,25623.2541523359
"70",0,1.55,0.16,0.31,0.047,55.4961059769095,0.02,0.072,0.095,0,0.12,0.37,0.43,0.6416,0.44,0.36,5.79,13.7,23.3,5.79,13.7,23.3,0.03,0.06,0,1800,672.81,1253.93,2082.35,0.85,0.7,0.031,13282076.982363,347.940971829665,38173.362891178
"71",0.5,0.8,0.53,0.21,0.107,152.936247614724,0.03,0.095,0.06,0,0.2,0.24,0.17,0.6694,0.43,0.42,6.29,13.7,29.8,6.29,13.7,29.8,0.06,0.03,0,1650,572.81,903.93,1382.35,1,0.85,0.024,11278201.7936226,86.3857140617715,130556.330014914
"72",0.6,0.58,0.76,0.23,0.068,95.8803627524323,0.05,0.081,0.073,0,0.32,0.49,0.44,0.643,0.3,0.49,6.79,24.7,21.3,6.79,24.7,21.3,0.06,0.03,0,2000,472.81,853.93,1082.35,0.85,0.75,0.029,14355344.6338369,170.766479982902,84064.1830602484
"73",0.2,0.328571428571429,0.12,0.11,0.134,73.8268552750254,0.07,0.013,0.02,0,0.34,0.46,0.44,0.3115,0.19,0.15,6.29,16.7,25.8,6.29,16.7,25.8,0.03,0.03,0,1700,672.81,1153.93,1282.35,0.75,0.65,0.023,11132641.8962392,88.9929415288836,125095.785182311
"74",0.7,0.6,0.87,0.44,0.04,72.2413258405983,0.03,0.011,0.003,0,0.47,0.4,0.37,0.4752,0.36,0.18,6.29,14.2,35.8,6.29,14.2,35.8,0.03,0.06,0,850,622.81,1003.93,1082.35,0.8,0.75,0.018,5650753.21979472,223.116763700931,25326.439511148
"75",0.4,0.44,0.46,0.28,0.144,54.2623585504315,0.05,0.021,0.054,0,0.43,0.44,0.34,0.5575,0.41,0.25,6.79,20.7,33.8,6.79,20.7,33.8,0.06,0,0,600,622.81,953.93,1432.35,1,0.65,0.022,3914282.53612296,217.183405167616,18022.9356524824
"76",0.3,0.171428571428571,0.25,0.34,0.159,41.987963503254,0.07,0.019,0.002,0,0.19,0.15,0.22,0.48,0.48,0,6.29,12.2,36.3,6.29,12.2,36.3,0.03,0.03,0,650,572.81,653.93,1732.35,1,0.65,0.012,4036251.89364338,279.82300432481,14424.303331967
"77",0.3,0.425,0.65,0.54,0.072,70.8527638338219,0.08,0.091,0.094,0,0.21,0.38,0.33,0.7786,0.59,0.46,6.79,22.7,26.8,6.79,22.7,26.8,0.03,0.06,0,2450,422.81,1153.93,1032.35,1,0.7,0.034,16797797.8155635,504.364487416159,33304.8781876337
"78",0.4,0.28,0,0.34,0.144,44.0770878291218,0.05,0.023,0.046,0,0.15,0.36,0.3,0.3118,0.26,0.07,5.79,18.2,25.8,5.79,18.2,25.8,0,0.03,0,1600,522.81,953.93,1132.35,0.9,0.75,0.014,10390529.3111471,170.499871337051,60941.5668743039
"79",0.9,0.666666666666667,0.89,0.21,0.088,52.376776272056,0.03,0.036,0.057,0,0.5,0.19,0.33,0.5162,0.18,0.41,6.29,22.7,23.8,6.29,22.7,23.8,0.03,0.03,0,1250,522.81,1053.93,1332.35,0.95,0.7,0.02,7650550.12246679,264.96418691292,28873.902588885
"80",1,0.075,0.12,0.06,0.099,33.9598726375457,0.08,0.061,0.089,0,0.5,0.43,0.32,0.8878,0.83,0.34,5.79,11.2,22.3,5.79,11.2,22.3,0.03,0,0,2400,672.81,803.93,982.35,0.95,0.7,0.006,18573624.6577752,23.3917349767426,794025.098020399
"81",0.8,0.416666666666667,0.05,0.07,0.121,51.9095756383197,0.06,0.033,0.006,0,0.25,0.2,0.4,0.7294,0.59,0.34,6.29,17.7,38.3,6.29,17.7,38.3,0.06,0.03,0,1950,472.81,953.93,1382.35,0.85,0.65,0.025,13161983.6205506,39.4253051983892,333846.080691555
"82",0.6,0.488888888888889,0.88,0.19,0.044,53.6985103949721,0.09,0.066,0.022,0,0.41,0.37,0.44,0.3652,0.31,0.08,6.29,21.2,22.3,6.29,21.2,22.3,0,0,0,2000,522.81,1303.93,1182.35,1,0.7,0.044,14212863.8890307,290.86379718648,48864.327656145
"83",0,0.544444444444444,0.44,0.47,0.082,74.714382173873,0.09,0.001,0.011,0,0.34,0.37,0.18,0.7312,0.58,0.36,6.29,14.2,34.3,6.29,14.2,34.3,0.03,0.06,0,1800,622.81,1153.93,1282.35,0.9,0.85,0.049,12037423.2512085,311.647979591265,38625.0643017033
"84",0.8,1.06666666666667,0.75,0.28,0.159,58.4639363460068,0.03,0.026,0.022,0,0.19,0.5,0.12,0.9004,0.88,0.17,6.29,14.2,35.3,6.29,14.2,35.3,0,0.03,0,1700,522.81,1003.93,2082.35,0.85,0.7,0.032,9701889.38326292,155.078704158751,62561.0681743333
"85",0.3,0.525,0.71,0.48,0.123,38.8333010184847,0.04,0.049,0.063,0,0.48,0.43,0.46,0.482,0.26,0.3,6.29,19.2,27.3,6.29,19.2,27.3,0.03,0,0,2400,622.81,1003.93,2082.35,0.9,0.75,0.021,16996732.8390418,284.107394892646,59825.0279457326
"86",0.5,0.4,0.4,0.79,0.034,88.6788904910735,0.04,0.068,0.002,0,0.15,0.28,0.36,0.7264,0.64,0.24,6.29,13.7,39.3,6.29,13.7,39.3,0.06,0.03,0,700,472.81,953.93,1682.35,0.85,0.8,0.016,5694801.49831155,287.310680471442,19821.0574315131
"87",0.7,0.4875,0.57,0.37,0.087,70.9487848227822,0.08,0.008,0.02,0,0.41,0.25,0.44,0.4746,0.29,0.26,6.29,16.7,34.3,6.29,16.7,34.3,0.03,0,0,1000,522.81,653.93,1982.35,0.85,0.85,0.039,7301663.00648249,137.68726407667,53030.7799740769
"88",0,0.43,0.79,0.34,0.145,52.376776272056,0.1,0.029,0.049,0,0.44,0.17,0.48,0.848,0.8,0.24,5.79,15.7,36.3,5.79,15.7,36.3,0.03,0.06,0,1850,422.81,853.93,1982.35,0.9,0.8,0.043,10901578.0028093,265.091492022299,41123.8320764075
"89",0.2,1.95,0.81,0.12,0.059,85.5841220169631,0.02,0.019,0.008,0,0.27,0.33,0.25,0.5716,0.16,0.49,5.79,21.7,29.8,5.79,21.7,29.8,0.06,0.03,0,1700,422.81,603.93,2032.35,0.95,0.85,0.039,12900719.0315268,112.337260595176,114839.181258091
